company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
AN Säkerhet & El AB,5591995971,3,31,Hedbjörn; Johan Niklas,10,3,GR Construction AB|AN Property Development AB|GR Betong AB|VVS & Rör-Jour Bromma AB|AN mark & entreprenad AB|AN Säkerhet & El AB|Bostadsrättsföreningen townhouse storhaga|GR Sweden Holding AB|AN Empire Holding AB
AN Säkerhet & El AB,5591995971,3,31,Parvaneh; Anousha,5,1,AN Property Development AB|AN mark & entreprenad AB|AN Säkerhet & El AB|Bostadsrättsföreningen townhouse storhaga|AN Empire Holding AB
Darman AB,5591783187,2,42,Venys; Darius,2,1,Darman AB|Sudeco AB
Yaygoo AB,5590442074,3,48,Nordlund; Jan Olof,4,16,Triggercloud AB|Yaygoo AB|Starmony AB|Johan Lagerlöf AB
Dahl bygg och fastighetskonsult AB,5590280342,2,35,Dahlskog; Fredrik Thomas Eino,1,1,Dahl bygg och fastighetskonsult AB
Tärnans El entreprenad AB,5568714272,3,35,Nilsson; Pär Olov,3,1,Tärnans El i Nynäshamn AB|Tärnans El entreprenad AB|Tärnans El
Designkontoret Edlund & Lehtonen Aktiebolag,5564394343,3,50,Lehtonen; Sirkka Mirjami,3,8,Bostadsrättsföreningen Urvädersklippan Större     nr 19|Ahlin & Lehtonen Aktiebolag|Designkontoret Edlund & Lehtonen Aktiebolag
Sjöbergs Entreprenad I Roslagen AB,5566655139,2,37,Sjöberg; Rasmus Jonatan,1,3,Sjöbergs Entreprenad I Roslagen AB
Bärnarp Text & Bild Aktiebolag,5564032968,3,68,Schaffer; Anna Greta,1,1,Bärnarp Text & Bild Aktiebolag
Järvsöstugor i Järvsö AB,5569366254,2,35,Boivie; Anette Kristina,5,19,Values In Progress AB|Järvsöstugor i Järvsö AB|Effectiveness Consultants Sweden AB|MEE Consulting AB|Boivies Islandshästar AB
Ingaröhus AB,5567508931,2,37,Strömberg; Marcus Tomas,18,10,Ingarö Vatten och Avlopp AB|Ingaröhus AB|Stora Vika Fastigheter AB|Aktiebolaget Ingarö Strand|Huddinge Fastighetsutveckling AB|Bostadsrättsföreningen Högtiden|Regnskuren Exploatering AB|Inceptum IQvadrat Holding AB|Kamsfast Sverige AB|Bo Livet Ut i Sverige AB|Bronseken Projekt AB|Lillströmming Invest AB|Marcstrom Holding AB|Koppareken Fastigheter AB|Bronseken Bostad AB|Stora Vika Kalkbrottet AB|Inceptum IQvadrat Bostad AB|Vagnhärad Werneken AB
FHE Fiber och Nätverksteknik AB,5591435648,2,55,Ekström; Fredrik Johan,1,2,FHE Fiber och Nätverksteknik AB
Greenleaf Byggservice AB,5569673386,2,40,Grönblad; Pär Mikael André,3,1,NHIRAB Bygg AB|Nya hus i Roslagen AB|Greenleaf Byggservice AB
Golv & Tätskikt i Stockholm AB,5591464572,1,56,Lindberg; Mats Arne,3,6,Golv & Tätskikt i Stockholm AB|Lindberg & Wiklund Måleri AB|Mats Lindberg Redovisning i Ekerö AB
Marcus Abrahamsson Arkitektur AB,5591220404,2,55,Abrahamsson; Bengt Carl Marcus,1,0,Marcus Abrahamsson Arkitektur AB
Besiktningskonsulten Björn Sjödin AB,5569049769,2,69,Sjödin; Björn,2,2,SynaHus i Sverige AB|Besiktningskonsulten Björn Sjödin AB
A-SOLO arkitekt AB,5569491995,4,56,Strömbäck; Nils Erik Anders,1,0,A-SOLO arkitekt AB
AB Fair Leadership i Stockholm,5591906507,3,57,Ingendoh; Lars Peter,1,2,AB Fair Leadership i Stockholm
AB Fair Leadership i Stockholm,5591906507,3,57,Almbring; Margareta Jeanette,1,5,AB Fair Leadership i Stockholm
Martin Lindhe Entreprenad AB,5568846223,2,66,Lindhe; Martin Edvard Roland,1,1,Martin Lindhe Entreprenad AB
RTA Montage AB,5590392683,2,54,Jansson; Sven Robert,1,1,RTA Montage AB
Greger Ulf Nilson AB,5565427175,2,57,Nilsson; Ulf Greger,1,5,Greger Ulf Nilson AB
Mien Consult AB,5591534226,3,43,Enfors; Mikael Tomas,1,3,Mien Consult AB
Robert Landén AB,5568110729,2,45,Landén; Hans Robert,2,2,N7 i Stockholm AB|Robert Landén AB
Creative Space Scandinavia AB,5590657523,2,43,Johansson; Bengt Karl-Erik,1,0,Creative Space Scandinavia AB
Cipro AB,5567311179,2,69,Huggare; Sture Gustaf,2,2,Bostadsrättsföreningen Sofia 81|Cipro AB
Cipro AB,5567311179,2,69,Huggare; Inger Marianne,1,5,Cipro AB
Fräulein Design AB,5567860662,3,50,Ajax; Anna Christina,2,1,Fräulein Design AB|Fräulein Design
2Inspect AB,5591125884,2,35,Kaijser; Peter Yngve,1,1,2Inspect AB
Blomrike AB,5568950231,3,38,Lindblom; Peter Arne,3,5,Annika Vannerus AB|Blomrike AB|Blomrike
Dekri AB,5568522501,2,38,Corén; Chris Marina Camilla,2,2,Dekri AB|CC Hemtjänst
Elite Solution Sthlm AB,5591632285,3,40,Zeiloth; Pier Alexander,1,1,Elite Solution Sthlm AB
Delab projektering AB,5590297700,2,56,Gullberg; Jan Åke,1,2,Delab projektering AB
KNOD Studio Design Stockholm AB,5591144067,2,65,Schweitz; Hans Christer,1,2,KNOD Studio Design Stockholm AB
Familjen G Hultgrens Inredningar Aktiebolag,5565231536,2,49,Öfverberg; Susanne Irene,3,5,Bostadsrättsföreningen Spiken 13|0176 Skärgårdsservice Handelsbolag|Familjen G Hultgrens Inredningar Aktiebolag
L.G. Schieber AB,5590528633,2,60,Schieber; Leif Gunnar,2,7,L.G. Schieber AB|Familjedaghemmet Grankullen i Viby                Handelsbolag
Jemi bygg & Entreprenad AB,5568992043,2,52,Kylymies; Mika Anders,1,2,Jemi bygg & Entreprenad AB
AceRail Engineering AB,5591335483,3,36,Possander Sundin; Billy Leif,3,1,AceRail Engineering AB|Dabi Group AB|Acerail Consulting AB
AceRail Engineering AB,5591335483,3,36,Nilsen; Daniel,3,7,Acerail Consulting AB|Dabi Group AB|AceRail Engineering AB
Gudö Elektriska AB,5590642814,2,47,Ahlberg; Hans Peter,3,2,Squarewood Sweden AB|Stureby elektriska|Gudö Elektriska AB
Stockholm Bygg och Fönster AB,5566698600,2,42,Eriksson; Chrisian Björn,1,1,Stockholm Bygg och Fönster AB
CPM Byggkonsulter AB,5567734446,2,68,Reinhold; Fritz Carl,2,4,CPM Byggkonsulter AB|CIV.ING. FRITZ REINHOLD
NHF Storuman AB,5567467971,3,60,Lindelöf; Gunilla Christin,9,17,B A B Fastigheter Aktiebolag|Astridgården i Hörnefors Aktiebolag|Fiskegränd i Umeå AB|Ripjägaren i Umeå AB|NHF Storuman AB|Pieces of Green Materials AB|Fiskegränd i Umeå 2 AB|Tellusgarden Holding AB|Dunderlandet AB
Singla El AB,5569410615,2,63,Ridderfors; Anders Erik,3,3,Aktiebolaget Sollentuna Gården|Stockholm Elkontroll AB|Singla El AB
Reodor AB,5568480486,3,35,Axelsson; Daniel,1,3,Reodor AB
Byggnads Aktiebolaget Hörnstenen,5565204731,2,69,Johansson; Peter Erik,13,6,Aktiebolaget Hörnstenen|Stenhörnet Aktiebolag|Anaheim Aktiebolag|Stenhörnet Nygatan AB|Stenhörnet Spettet AB|Stenhörnet Storgatan AB|Hörnstenen Emund AB|Byggnads Aktiebolaget Hörnstenen|Stenhörnet Slöinge 2 AB|Stenhörnet Slöinge AB|Enat Gnagarkapital AB|Stenhörnet Rörläggaren AB|Anaheim Förvaltnings AB
GRIMÄLV ENTREPRENAD AB,5591872030,2,49,Grimälv; Andreas Olov,1,0,GRIMÄLV ENTREPRENAD AB
By Stina AB,5591652598,2,40,Lindgren; Stina Therese,2,1,LOWPEX AB|By Stina AB
Gustavsberg Design House AB,5590679840,2,50,Edfors; Camilla Marie,2,1,Gustavsberg Design House AB|Edfors Art & Produktion
Bakanför Service och Entreprenad AB,5591332142,2,45,Fastesson; Andreas Per Ricard,1,1,Bakanför Service och Entreprenad AB
Dalborg Consulting AB,5591812267,4,40,Dalborg; Karin Ingegerd Margareta,1,1,Dalborg Consulting AB
Dalborg Consulting AB,5591812267,4,40,Dalborg; Nils Erik Percival,1,0,Dalborg Consulting AB
BIMS Projektutveckling AB,5569518839,2,73,Svensson; Björn Ingmar Marwig,1,4,BIMS Projektutveckling AB
Huddinge Bygg och Montage AB,5591197750,2,34,Steynvaart; Larry James,1,0,Huddinge Bygg och Montage AB
Kolfast Consulting AB,5590086897,2,41,Lundh; Rolf Peter,13,9,Awesome Project Sweden AB|Kolfast företagskonsult AB|Kolfast Consulting AB|Fastbygget Stockholm AB|Bostadsrättsföreningen Villa Svalnäs|Bostadsrättsföreningen Skvadronhöjden|Kolfast Holding AB|Kolfast Mark Holding AB|Kolfast Bällsta AB|Kolfast Bällsta Holding AB|Kolfast Mark AB|Kolfast Mark Holding 2 AB
Kungsholmens Måleri AB,5569611725,2,39,Roth; Björn Johan Daniel,2,2,Kungsholmens Måleri AB|Kungsholmens Måleri
PONO AB,5590677224,2,42,Norberg Bergström; Pontus Anders,4,1,PONO AB|Roslagens Ekonomi & Redovisning AB|Arctic Eye AB|Fredrik Mörén Invest AB
UrbanWorks Sthlm AB,5592129661,3,36,Jernberg; Bert Jonas,1,3,UrbanWorks Sthlm AB
UrbanWorks Sthlm AB,5592129661,3,36,Lindmark Bergquist; Joakim Lars,3,1,UrbanWorks Sthlm AB|Add Reason AB|Bostadsrättsföreningen Slöjdläraren
Versur Maskin AB,5591534622,2,27,Mutze Rush; Michael Frederick,3,4,Versur Inkasso AB|Versur Maskin AB|Lindman Holding AB
Joakim Eriksson Schakt Aktiebolag,5564077229,2,63,Eriksson; Anders Joacim,1,1,Joakim Eriksson Schakt Aktiebolag
97 Bygg AB,5592058100,2,36,Taher; Osama Jonas,1,0,97 Bygg AB
OTTO-ROBY allt-i-ett AB,5591637045,2,31,Gotia; Bogdan Gabriel,2,0,SCBL - Scandinavian Consulting in the Business    Law AB|OTTO-ROBY allt-i-ett AB
Mårten Målare AB,5569639254,2,60,Comstedt; Björn Mårten,1,1,Mårten Målare AB
RUMAX AB,5567530166,2,56,Gustavsson; Bernt Arne,2,7,Bostadsrättsföreningen Rosendahl Större 21|RUMAX AB
Stockholms skorstenstjänst AB,5590408638,2,48,Scott; Esa Peter,1,0,Stockholms skorstenstjänst AB
Kvarnvägens bygg AB,5590792809,2,55,Sjöblom; Lars Marcus Otto,2,0,Kvarnvägens bygg AB|Bostadsrättsföreningen Gottsta i Hallstalund
Mubby AB,5569121642,2,60,Hübinette; Mats Robert,1,5,Mubby AB
Göranssons Plåtslageri Aktiebolag,5563228211,2,63,Göransson; Lars Göran Peter,1,1,Göranssons Plåtslageri Aktiebolag
Sundström & Co. AB,5567860605,2,60,Sundström; Lars Berndt Allan,1,1,Sundström & Co. AB
Care Professionals Sjuksköterskekompetens Sverige AB,5569850323,2,48,Strand; Dag Öyvind Jon,4,3,Montera och Konsultera Stockholm AB|Care Professionals Sjuksköterskekompetens Sverige AB|Lundèn Consulting AB|Edge Financial Translators AB
Dahlberg Busnardo Arkitektur & Landskap AB,5569804775,2,34,Busnardo; Anna Paola,1,1,Dahlberg Busnardo Arkitektur & Landskap AB
Elektrostruktur Sverige AB,5567917728,2,50,Eriksson; Tony Rick Wåge,2,3,Elektrostruktur Sverige AB|Personalstruktur i Stockholm AB
Varanen i väst AB,5569322497,2,55,Flodin; Mats Johan Sigvard,3,3,Splitv Real Estate AB|Lövbrunna Strategier AB|Varanen i väst AB
Alex Olofsson Måleri AB,5592143464,2,52,Andersson Olofsson; Rebecka,2,0,Rava Städ AB|Alex Olofsson Måleri AB
Alex Olofsson Måleri AB,5592143464,2,52,Olofsson; Alexander,2,0,Rava Städ AB|Alex Olofsson Måleri AB
Skandinavisk Rörteknik AB,5568355308,2,50,Glarén; Roland Wilhelm,2,2,Camponnet AB|Skandinavisk Rörteknik AB
Skandinavisk Rörteknik AB,5568355308,2,50,Glarén; Anna Lovisa Christina,2,2,Camponnet AB|Skandinavisk Rörteknik AB
KLOSTERBORG & Co AB,5568437619,2,62,Klosterborg; Katarina Elisabeth,2,3,C.F. Møller Sverige AB|KLOSTERBORG & Co AB
Norsborg entrepenad AB,5590145396,2,61,Korhonen; Lucyna Paul Kessy,1,2,Norsborg entrepenad AB
Östbergs Enskilda Stockholm AB,5591669949,2,48,Östberg; Christer Haldor,3,7,EYC Consulting AB|Östbergs Enskilda Stockholm AB|Östbergs Enskilda Stockholm
Rolsen Sverige Group AB,5591035141,2,60,Poslin; Gennadi,2,14,Simex Redovisning AB|Rolsen Sverige Group AB
JO Johansson Film & L Lindbom AB,5564749546,3,62,Johansson; Jan-Ove,2,3,JO Johansson Film & L Lindbom AB|JOJ GRAFIK
HelgessonGonzaga Arkitekter AB,5569921975,3,53,Gonzaga; Isabell Johansdotter,1,1,HelgessonGonzaga Arkitekter AB
DSK - Din säkerhets konsult AB,5568100753,2,40,Rindsjö; Håkan Roland,1,2,DSK - Din säkerhets konsult AB
Oceanquest AB,5564063302,3,57,Kungsdahl; Andrew Zoltan James,4,7,Oceanquest AB|Oceanquest Scandinavian AB|Fair Line International AB
Södertörn Allservice AB,5591698443,2,36,Estay Espinola; David Israel,1,2,Södertörn Allservice AB
City Sthlm Måleri AB,5569877300,2,27,Sekatawa; Faizal Mayombwe,1,2,City Sthlm Måleri AB
Krilla målare AB,5590445465,2,36,Lundqvist; Arne Kristoffer,1,4,Krilla målare AB
Evago AB,5569389314,3,60,Åhlberg; Hans Göran,1,3,Evago AB
Evago AB,5569389314,3,60,Åhlberg; Björn Göran,4,2,CQ Correct AB|Stationservice i Norden AB|Evago AB|CQ Holding AB
AirThis AB,5592088545,2,38,Dimoskakis; Evangelos,1,0,AirThis AB
Toresunds-Sundby Fastighets AB,5566020425,4,69,Paus; Peder Hermansson,6,10,Toresunds-Sundby Fastighets AB|Sundby Entreprenad AB|Stenhagen Invest AB|P Paus Invest AB|SIFI Holding AB|M Paus Invest AB
LandMarkmeyer Development AB,5592002249,2,30,Markmeyer; Carlo,2,3,UNNA AB|LandMarkmeyer Development AB
Peter Sahlin AB,5565293445,2,45,Sahlin; Carl Peter,4,2,Reflex Arkitekter AB|Bostadsrättsföreningen Stettin 7|Peter Sahlin AB|Peter Sahlin Projekt AB
Mauritz Byggnads Aktiebolag,5561844233,2,60,Bergsten; Ulf Mauritz,2,4,ULF BERGSTEN BYGG & FASTIGHETSTJÄNST|Mauritz Byggnads Aktiebolag
Hanell Montage och Underhåll AB,5569563231,2,56,Hanell; Ingvar Mathias,2,3,Knarrbyns Bygg AB|Hanell Montage och Underhåll AB
A1 Nordic AB,5568390032,2,64,Rynefelt; Mats Peter,6,16,Rynefelt Berg Fastigheter AB|A1 Nordic AB|ReAd i Stockholm AB|Rynefelt Photography AB|Rynefelt Holding AB|Bostadsrättsföreningen Årebjörnen Ski-in; ski-out
Copilot AB,5566559687,3,53,Johansson; Nils Åke,5,23,Riggen Management AB|CO-Pilot Bygg & Projektledning AB|Copilot AB|Aktiv Byggledning i Sverige AB|Regejn Project Management Aktiebolag
Ströms Bygg & snickeri AB,5590265418,2,31,Ström; Carl Gustaf,1,1,Ströms Bygg & snickeri AB
Annaleenas hem AB,5568067812,2,50,Leino; Annaleena,2,5,Annaleenas hem AB|Concept by Annaleena
Antons Konsult AB,5569568214,3,45,Adler Westholm; Mia Johanna,5,2,Stockholms Djurklinik AB|Aglo Holding AB|Antons Konsult AB|Vetuminati AB|Country Pet AB
Copyshop i Vaxholm AB,5564628146,2,53,Ekman; Peter Mikael,2,3,Bostadsrättsföreningen Vasavägen 9|Copyshop i Vaxholm AB
Axelsson Konsulttjänster AB,5591918536,2,32,Axelsson; Linda Helen,1,1,Axelsson Konsulttjänster AB
SODERBA AB,5591801047,2,49,Söderbaum; Karl Vilhelm,1,0,SODERBA AB
Kombinera; Kultur och Media i Stockholm Aktiebolag,5564475795,3,57,Nilsson; Carl Johan Peter,4,3,Kombinera; Kultur och Media i Stockholm Aktiebolag|Ninni Oljemark AB|CARL J. KOMMING REPORTAGE|Bostadsrättsföreningen Hornet
Värmdö Plattsättning AB,5592025075,2,39,Strandberg; Martin Oskar,3,1,Värmdö Plattsättning AB|Värmdö Plattsättning|KöksJohan AB
Byggjocke JW AB,5567608996,2,36,Wernheim; Per Joakim,3,4,SmartJobb i Norden AB|Minihusen i Sverige AB|Byggjocke JW AB
Zitar AB,5591531289,2,45,Andersén; Ulf Thomas,1,5,Zitar AB
Zitar AB,5591531289,2,45,Andersén; Eva Maria Elisabet,1,2,Zitar AB
M Bierfeldt Teknik AB,5590670708,2,65,Bierfeldt; Jens Magnus,2,0,Eltuna i Mälardalen Aktiebolag|M Bierfeldt Teknik AB
Vindsintressenterna Stockholm AB,5566487483,2,56,Papadopoulos; Ioannis,3,13,Entourage AB|INOI & Co Aktiebolag|Vindsintressenterna Stockholm AB
JackHammer Riv AB,5590765987,2,40,Jonsson; Jack Adrian,1,0,JackHammer Riv AB
Ove Hanssons Måleri AB,5568789985,2,58,Hansson; Ove Rune,1,1,Ove Hanssons Måleri AB
Ove Hanssons Måleri AB,5568789985,2,58,Hansson; Susanne Elisabet,1,0,Ove Hanssons Måleri AB
Magnus Aurell Projektkonsult AB,5568200066,1,48,Aurell; Björn Magnus,2,3,Magnus Aurell Projektkonsult AB|Bostadsrättsföreningen Skeppargatan 76
Mührer Folkar arkitekter AB,5568417603,3,44,Mührer Folkar; Astrid Maria,2,0,Mührer Folkar arkitekter AB|Eriksdal Friskvårdsleasing AB
Kontrollproffs AB,5569145088,4,44,Sandström; Pär Nils Erik,4,2,Edström; Sandström & Sandström                    Projektutveckling AB|Kontrollproffs AB|Pär Sandström Holding AB|PrSn Consulting AB
Byggkonsult A Långström Aktiebolag,5567636237,3,63,Långström; Anders Rasmus Olofsson,1,2,Byggkonsult A Långström Aktiebolag
Fotangel Holding AB,5566543129,2,67,Johansson; Bo Lennart,4,8,Konstnärshuset Förvaltning AB|Fotangel Holding AB|Bostadsrättsföreningen Valhalla|Bostadsrättsföreningen Kraghandsken
Skogsräven AB,5562951185,4,54,Mårtensson; Lars Ola,2,1,Södertälje Elektriska AB|Skogsräven AB
Edde Competence Provider AB,5567321111,2,58,Edde; Björn Urban Mikael,3,9,Edde Fastighetsförmedling AB|Conzi AB|Edde Competence Provider AB
Ingeniörsfirman Telematex Aktiebolag,5561465021,2,77,Aspeqvist; Carl Jan-Olof,1,1,Ingeniörsfirman Telematex Aktiebolag
Bärmöby Småhusbyggnads AB,5567023022,2,51,Viklund; Hans Peter,6,11,CR Concrete Recycling AB|Sigtuna Friskola AB|Älvsby Bygg & Plåtslageri Aktiebolag|Bärmöby Småhusbyggnads AB|Granby Miljö AB|Erikssunds Försäljnings Aktiebolag
HP Inredning & Design Aktiebolag,5563779791,2,69,Pinaitis Fallesen; Hans-Peter,1,3,HP Inredning & Design Aktiebolag
Seth Bygg AB,5592055676,2,58,Hesslin; Fredrik Seth Wilhelm,1,3,Seth Bygg AB
KENTTAQ AB,5569179350,3,49,Magnusson; Jessica Madelene,1,1,KENTTAQ AB
projektbolaget Grahn AB,5567790992,1,61,Grahn; Nils Börje Stefan,2,1,projektbolaget Grahn AB|FSG Försäljning
Bygga Mer Bottnan AB,5591918650,3,53,Bergstedt; Daniel Kristoffer,1,0,Bygga Mer Bottnan AB
Arkitektur GW AB,5591714430,2,65,Wierusz; Grzegorz Antoni,1,0,Arkitektur GW AB
Lars Svensson byggkonsult AB,5591414528,3,51,Svensson; Lars Olof,1,3,Lars Svensson byggkonsult AB
Svea Byggkontroll AB,5590234968,2,31,Elmi; Said Abdiqani,3,0,Wivallius 14 AB|SBR Byggingenjörerna AB|Svea Byggkontroll AB
Gunnarsson Skoog Consulting AB,5590347810,2,39,Gunnarsson Skoog; Marcus Carl Olof,1,5,Gunnarsson Skoog Consulting AB
Ateljé Nord AB,5591160865,4,33,Olsgärde; Joel Lars,1,2,Ateljé Nord AB
Ateljé Nord AB,5591160865,4,33,Lundmark; Mandus Mats Erik,2,2,Bostadsrättsföreningen Kättingen 26|Ateljé Nord AB
Nacka Sotarintyg & Ventilation Fumario AB,5569932105,2,46,Eliasson; Dan Lennart Michael,2,0,Nacka Sotarintyg & Ventilation Fumario AB|LM Data Handelsbolag
Nacka Sotarintyg & Ventilation Fumario AB,5569932105,2,46,Eliasson; Emma Kristina,1,0,Nacka Sotarintyg & Ventilation Fumario AB
Ovidius Projekt AB,5565583720,4,60,Gelinder; Sven Magnus,5,7,Ovidius Bygg Aktiebolag|Ovidius Projekt AB|Ovidius Entreprenad AB|Kanonvägen 12 Fastigheter AB|Åkersberga 9:37 Holding AB
Ovidius Projekt AB,5565583720,4,60,Sandström; Johan Henrik,3,2,Ovidius Bygg Aktiebolag|Ovidius Projekt AB|Ovidius Entreprenad AB
Sandstedt Underground Management AB,5591827992,3,54,Sandstedt; Ulf Håkan,1,3,Sandstedt Underground Management AB
Sandstedt Underground Management AB,5591827992,3,54,Sandstedt; Eva-Stina Gunilla,1,0,Sandstedt Underground Management AB
Östra Valhall 17 AB,5567167316,3,57,Franz‚n; Kjell Stefan,2,4,Rödjares Elektriska Aktiebolag|Östra Valhall 17 AB
Värmdö Byggservice AB,5592003726,2,29,Andersson Björn; Lars Johan C,2,1,Värmdö Byggservice AB|Värmdö Byggservice
RR Byggprojekt AB,5590269972,2,49,Rylander; Robin Carl Thomas,2,5,RR Byggprojekt AB|BGT BYGGEN AB
Wahl tak & bygg AB,5590060348,2,43,Juutilainen; Mikael Kristian,2,0,HW Eriksson Bygg & Badrum AB|Wahl tak & bygg AB
MLHUSKUR AB,5591437123,2,60,Marin; Jessica Maria,2,3,MLHUSKUR AB|Fruarna Frimans AB
AB Sågsten Teknik,5591299564,3,58,Lidén; Mac Inge,2,2,AB Sågsten entreprenad och förvaltning|AB Sågsten Teknik
Olle Söderberg Project Aktiebolag,5563096949,2,73,Söderberg; Olof Albin,2,2,Bostadsrättsföreningen Volontären 26|Olle Söderberg Project Aktiebolag
YR INVEST AB,5567028831,2,63,Lovén; Johan Christophe Herrman,18,49,Sätuna aktiebolag|Bostadsrättsföreningen Järnlodet 23|Trede Properties AB|Skäggsmo Fastighets AB|Kvarnkammaren Industrifastigheter AB|Kvarnkammaren Industrifastigheter Skyttebrink AB|Trede Properties 2 AB|Trede Properties 3 AB|YR INVEST AB|Trede Properties 4 AB|BussHusen nr 2 AB|Svenska Kulturhus AB|KOMMANDITBOLAGET VÅLBERGA 4:1|Lovén & Helgesson Invest AB|Bostad FP 1 AB|SHALL FASTIGHETER AB|Gustavsviks fastighetsägares ekonomiska förening|Bostadsrättsföreningen Wärsta Gård i Spånga
Fastighetsvärme i Stockholm AB,5569033151,3,62,Wiklund; Jan Olof,7,6,Skärgårdens Fartyg och Helikoptertjänst AB|ÖSTERMALMSHALLENS FÖRETAGARE Ekonomiska förening|Betsy Sandberg Choklad Aktiebolag|WPH-Bageriet Aktiebolag|Fastighetsvärme i Stockholm AB|N-Hallen Aktiebolag|Ulrikagatan Invest AB
Emil Witsch El & Styr AB,5591795355,2,29,Witsch; Emil Mikael,4,2,Folk Å Få Bygg AB|Folk å få i Sunne ekonomisk förening|Emil Witsch El & Styr AB|Witsch Bemanning
Zenk's Hyresmaskiner och Entreprenad Aktiebolag,5569602138,2,56,Zenk; Per Urban,2,4,Zenk's Hyresmaskiner och Entreprenad Aktiebolag|Järfälla Handelshus Handelsbolag
Montecore AB,5566593090,2,61,Anghem; Nils Henric,3,12,Techtor AB|TECHLACON AB|Montecore AB
Skilpad AB,5591363972,2,43,Cederblad; Peter Roland,2,0,Skilpad AB|Bostadsrättsföreningen Nyforsen
Vercelo Bygg- och Fastighetskonsult AB,5564854130,2,76,Boström; Bruno,1,7,Vercelo Bygg- och Fastighetskonsult AB
Bolek AB,5566071220,2,75,Leijon; Bo Ingvar,12,70,Bertil Strömberg Fastighets AB|Bolek AB|HANDELSBOLAGET BLÅ TEXTIL & MILJÖ|Bostadsrättsföreningen Helix|Leijon Bygg & Konsult AB|Bostadsrättsföreningen Stålklockan|Bostadsrättsföreningen Biografen Penthouses|Bostadsrättsföreningen Skurusundsbryggan|Bostadsrättsföreningen Kvarngärdet 1|Bostadsrättsföreningen Westmans Väg|Bostadsrättsföreningen Unité|Fastighets AB Handelskvinnan
Energi och Hantverksservice Sverige AB,5591643753,2,48,Lindgren; Simon Daniel Thanaphong,1,9,Energi och Hantverksservice Sverige AB
AC Bygg & Städ Sthlm AB,5591698716,2,40,Cojocaru; Alin,1,1,AC Bygg & Städ Sthlm AB
GLOBAL MITANIA CONSTRUCTION AB,5590515986,2,39,Kanat; Serman,6,33,Roger Cars AB|Serman Cars AB|Serman GreenTech AB|Personal Basaren AB|GLOBAL MITANIA CONSTRUCTION AB|Serman Group AB
JEMA Ventilation Aktiebolag,5562974146,2,70,Olsen; Maud Eva Kristina,1,1,JEMA Ventilation Aktiebolag
Lendon Group AB,5569323032,2,47,Borgelin; Björn Gunnar,1,3,Lendon Group AB
Sniqareromé AB,5569884041,2,48,Ortsch�tz; Rom‚ Greger,1,2,Sniqareromé AB
R.L.I. Byggdata Aktiebolag,5561640771,3,72,Engström; Olof Ernfrid Alexander,3,3,TermoDeck Middle East AB|R.L.I. Byggdata Aktiebolag|AB HAWST
SION Agency AB,5591880637,3,36,Nkímyá; Blenda Shimba,1,1,SION Agency AB
SION Agency AB,5591880637,3,36,Nkímyá; Joel Gustaf Northon,1,1,SION Agency AB
LIW konsult AB,5568878606,4,56,Wahlgren; Karin Inger,1,0,LIW konsult AB
Bojacob AB,5569313694,2,73,Jacobsson; Bo Josef,13,111,Credentia AB|Bojacob AB|Bostadsrättsföreningen Bänken 4|Bostadsrättsföreningen Trädgårdshusen 5|Bostadsrättsföreningen Vågpiren|Bostadsrättsföreningen Bänken 1|Bostadsrättsföreningen Bänken 2|Bostadsrättsföreningen Bänken 3|Bostadsrättsföreningen Boston|Bostadsrättsföreningen Upptäcka|Bostadsrättsföreningen Smultronstället i Stortorp|Bostadsrättsföreningen Uppleva|Bostadsrättsföreningen Vélo 2
NRL BYGG AB,5591606875,2,43,Larsson; Karl Stefan,1,0,NRL BYGG AB
NRL BYGG AB,5591606875,2,43,Engman; Stefan Rasmus,1,0,NRL BYGG AB
Lidingö Skärgårdsservice AB,5567183784,3,66,Björklund; Anita Kristina,2,2,LENNART BJÖRKLUND BYGG AB|Lidingö Skärgårdsservice AB
Carleo arkitekter Sverige AB,5591023626,3,39,Enberg; Carl-Otto Fredrik,2,3,Carleo arkitekter Sverige AB|COA - Cooperative Architects AB
Printempo AB,5591665780,2,44,Burell; Kajsen Linnéa,1,5,Printempo AB
Anderson Corvinius Aktiebolag,5560830589,5,59,Andersson; Anders Gunnar,5,5,Anderson Kvarnen AB|Anderson Ekulan AB|Anderson Corvinius Aktiebolag|VALV 322 AB
ReFurn Holding AB,5590546411,5,58,Thambert; Maria Susanne Isol‚,4,9,Refurn Aktiebolag|ReFurn Holding AB|J.S.E.R Holding Aktiebolag
Renlokal & Björn AB,5569523896,3,37,Lindvall; Björn Hans Roberth,4,8,RGAB Renoveragolv AB|Renlokal & Björn AB|Attenda Kommanditbolag|Filip Lindvall AB
Svenska Anläggning AB,5590973656,2,67,Elofsson; Lars Gunnar Magnus,4,12,Svenska Anläggning AB|Becthel Entreprenad AB|Svenska Väg Maskin Aktiebolag|SVENSKA VÄG & BRO AB
Blicon Förvaltning Aktiebolag,5561130823,5,62,Lindberg; Bengt Åke,6,0,Blicon Aktiebolag|Blicon 2 Kommanditbolag|Blicon Förvaltning Aktiebolag|Blicon 3 Kommanditbolag|Blicon 4 Kommanditbolag|Blicon 1 Kommanditbolag
