company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
INTRO Homestyling & Interior AB,5566634662,2,48,Ostrelius; Wictoria,2,7,Made By Intro AB|INTRO Homestyling & Interior AB
Sverigebogården AB,5569377681,6,61,Norberg; Åsa Margareta,27,84,Orust Schakt AB|Badhustorget Privatbostäder Aktiebolag|Nösnäs Strand Fastighets AB|Molön Hus AB|Badhustorgets Fastighets Aktiebolag|Grundsö Förvaltning AB|VÄSTKUSTDOLOMITEN Aktiebolag|Badhustorget Bostads AB|Orust Schakt Bilservice AB|Sverigebogården AB|Ehnrum AB|Nösnäs Allé Fastighets AB|Opaltorget Förvaltning AB|Bostadsrättsföreningen Kastanjeallén 1 Göteborg|Bostadsrättsföreningen Trädgårdsbadet Skövde|Stenungsön Förvaltning AB|Badhustorget Förvaltning AB|Bostadsrättsföreningen Skalberget Hunnebostrand|Bostadsrättsföreningen Sjöutsikten Ucklum|Ehnrum Holding AB|Riddarstenshöjden i Lerum AB|Ellene 399 i Sotenäs ek. för.|Badhustorget Invest AB|Bostadsrättsföreningen Lanesundsviken Uddevalla|Orust Schakt Invest AB|Överbyhöjd Fastighets AB|Bostadsrättsföreningen Ängsbacken i Hallerna
J A Consulting AB,5569319782,3,50,Alfredsson; Jan Peter Bengt,2,3,AB The Bikepack|J A Consulting AB
Mats Hus i Göteborg AB,5566184486,2,45,Lindholm; Mats Gunnar,1,2,Mats Hus i Göteborg AB
Magnus Johansson Mur & Puts AB,5568313216,2,54,Johansson; Rolf Magnus Robert,1,1,Magnus Johansson Mur & Puts AB
El Flow Väst AB,5568241169,2,40,Örneflo; Joakim Antoniel,1,0,El Flow Väst AB
Entreprenadtjänst i Göteborg AB,5591105845,4,36,Gustavsson; John Marcus,4,6,Bärgningstjänsten Sverige AB|Bärgningstjänsten Sverige Holding AB|Entreprenadtjänst i Göteborg AB|Bärgningslogistik Sverige AB
Fabrikören i Vänersborg Aktiebolag,5564554870,3,57,Thyberg; Anders Niklas,5,12,Golvman i Trestad Aktiebolag|Fabrikören i Vänersborg Aktiebolag|tre T Golv i Trestad AB|Målarhuset i Vänersborg AB|Ramkin Förvaltning AB
Fabrikören i Vänersborg Aktiebolag,5564554870,3,57,Thyberg; Kristina Maria,6,7,Golvman i Trestad Aktiebolag|Fabrikören i Vänersborg Aktiebolag|tre T Golv i Trestad AB|Målarhuset i Vänersborg AB|Parallellvägen 1. Holding AB|Ramkin Förvaltning AB
Optimus plåtslageri AB,5568597941,3,62,Sundler; Ulf Ingemar,2,6,Luab i Gbg AB|Optimus plåtslageri AB
Fyrstads Konsult AB,5562334457,3,51,Kärrskog; Nils Jonas Marcus,2,2,Fyrstads El Aktiebolag|Fyrstads Konsult AB
Hålta Maskin AB,5568691132,2,56,Jansson; Leif Torbjörn,3,1,TJL Fastigheter AB|Östergård Enskilda|Hålta Maskin AB
FahLea Solutions AB,5591635924,3,54,Fahlman; Per Anders,1,1,FahLea Solutions AB
Aktiebolaget Eklunds Entreprenadmaskiner,5560804261,3,76,Eklund; Alf Olov,1,0,Aktiebolaget Eklunds Entreprenadmaskiner
JAKA AB,5569438715,3,53,Aronsson; Jan Olov,2,1,Bröderna Aronssons Detektivbyrå AB|JAKA AB
JAKA AB,5569438715,3,53,Aronsson; Karin Linnea Elisabet,1,0,JAKA AB
Olympen Bygg AB,5591205041,2,54,Magoulis; Aristotelis Christos,3,4,Olympen Stenhus AB|Olympen Bygg AB|Tibro Stenhus AB
Magnus Bengtsson bygg och planrådgivning AB,5567185557,3,64,Bengtsson; Nils Magnus,9,22,Tanums Bostäder Aktiebolag|Magnus Bengtsson bygg och planrådgivning AB|Tuvorna hamn AB|Anrås Invest AB|BESONS KONSULT Kommanditbolag|Musöfjordens Fastighets AB|AB Hälla Åseröd 1:14|AB Hamburgsund 13184|Magnus Bengtsson förvaltning AB
Wåge Nordiska AB,5590413067,3,48,Jonsson; Fredrik Gunnar Ingemar,14,6,Norvatek Invest AB|Nordiska VA Teknik AB|ELVA ProcessAutomation AB|ASB i Mariestad AB|IBECO Ingenjörsfirma F. Berglund & Co             Aktiebolag|Emendo AB|Dala Kommunalteknik Aktiebolag|Aqua Robur Technologies AB|Wåge Nordiska AB|NoFo 4 AB|Sea2 inWest AB|Isodux Invest AB|Rostfria VA-system Sverige AB|Nordiska VA Teknik Holding AB
SMB Intifotech AB,5591546808,3,32,Asp; Fredrik,2,2,Autostrada Bil & Motor AB|SMB Intifotech AB
Andersson Teknik & Elinstallationer AB,5591653810,2,55,Andersson; Jan-Olof Kjell,4,1,Automationsteknik i Tibro Aktiebolag|Andersson Teknik & Elinstallationer AB|Induktansen i Tibro Aktiebolag|Kapacitansen i Tibro AB
Gökes bygg & entrepenad AB,5590499470,2,44,Carlsson; Sven Ingemar,1,1,Gökes bygg & entrepenad AB
Åhlbergs Allservice AB,5591640338,3,50,Åhlberg; Karl Johan,3,2,Åhlbergs Allservice AB|Alltech Solutions Sverige|Nösund Tvet Fiber Ekonomisk förening
Boge Fastighet AB,5569160608,2,52,Högberg; Lars Tomas,5,10,Boge Kompetens AB|Boge Fastighet AB|Boge Utbildning AB|Ingelas Fotvård Lyckliga Fötter Handelsbolag|TQC T.Högberg
Mätpojkarna AB,5590786116,2,57,Sundström; Kurt Torsten,1,0,Mätpojkarna AB
Lundgrens Schakt AB,5568014921,2,48,Lundgren; Pierre Håkan,1,1,Lundgrens Schakt AB
West Haven Real Estate AB,5590053384,2,43,Rostedth; Sofia Veronika Yvonne,1,3,West Haven Real Estate AB
Gräventreprenader Evert Andersson Aktiebolag,5561276014,2,72,Apel; Kerstin Margareta,2,4,mmilk AB|Gräventreprenader Evert Andersson Aktiebolag
Seemly AB,5591702534,4,55,Arvidsson; Kenth Martin,7,6,Seemly Interim AB|Seemly AB|Seemly Infra AB|SEEMLY INSIGHT AB|Martin Arvidsson Holding AB|Seemly MRS AB|Seemly Invest AB
VillaSwea AB,5569243164,2,38,Vonjahf; Benjamin Rozgar,7,19,EHRAB ByggBemanning AB|EHRAB Byggresurs AB|ByggResurs Region Södra Sverige AB|EHRAB Holding AB|VillaSwea AB|BVJ Group AB|Sweapp AB
Nordicia AB,5569801730,3,42,Flo; Monica,1,1,Nordicia AB
Jakobs Bygg och Hantverk Göteborg AB,5564505799,2,45,Jakob; Georgis Mattias,17,27,Meryem Jakob AB|Ölstugan Avenyn AB|SAK Matkoncept AB|Ölstugan Mariaplan AB|Ölstugan Tullen Lejonet AB|Ölstugan Hornsplan AB|Ölstugan Hisingen AB|Ölstugan Tullen AB|Ölstugan Johanneberg AB|Ölstugan Rover AB|Ölstugan Öst AB|Ölstugan Kungsholmstorg AB|Jakobs Bygg och Hantverk Göteborg AB|Ölstugan Mölndal AB|Ölstugan Sveavägen AB|Aydin Aydin AB|Yasar Aydin AB
OA Management AB,5591284368,2,34,Acikgöz; Oguz,1,0,OA Management AB
Puketorps bud AB,5569410995,2,33,Karlsson; Henrik Åke,1,0,Puketorps bud AB
Peter & Anna Bygg AB,5569988941,2,52,Jakubowicz; Piotr Stanislaw,1,1,Peter & Anna Bygg AB
Electricus AB,5591194427,2,28,Andersson; Jan Sebastian,1,1,Electricus AB
Mikael Löfqvist Byggbeskrivningar AB,5591302640,2,65,Löfqvist; Kent Mikael,1,0,Mikael Löfqvist Byggbeskrivningar AB
Dear Area AB,5567767032,4,64,Olmarker; Kristofer Karl,1,3,Dear Area AB
Dear Area AB,5567767032,4,64,Lindström; Sara Evelina Göransdotter,1,1,Dear Area AB
Paint Sweden Aktiebolag,5591111934,2,56,Jäderholm; Erik Sven,1,2,Paint Sweden Aktiebolag
Inlands Byggnationer AB,5590304076,2,34,Törnqvist; Ronny Thomas Mattias,1,1,Inlands Byggnationer AB
TLP Spårteknik AB,5566656624,2,63,Persson; Per Torbjörn,1,1,TLP Spårteknik AB
Grane Inredning & Miljö AB,5568953912,3,45,Grane; Sonja Christina,3,3,Tuvebo Fastigheter Furuhöjd 12 AB|Tuvebo Fastighets AB|Grane Inredning & Miljö AB
Grane Inredning & Miljö AB,5568953912,3,45,Grane; Björn Eric,3,5,Tuvebo Fastigheter Furuhöjd 12 AB|Tuvebo Fastighets AB|Grane Inredning & Miljö AB
Mikael Oscarssons Gräv AB,5569560955,2,52,Oscarsson; Mikael Christer,1,0,Mikael Oscarssons Gräv AB
Kvillens entreprenad AB,5591371918,2,54,Vestby; Anders,1,4,Kvillens entreprenad AB
bygglovsbutiken arkitektkonsult i Göteborg AB,5566771092,2,70,Ekberg; Per Hans Gösta,1,2,bygglovsbutiken arkitektkonsult i Göteborg AB
Borås Nya Elservice AB,5591356992,2,43,Molnar; David,2,5,Borås Nya Elservice AB|Borås Nya Elservice
Inkerö Bygg AB,5591904593,2,30,Inkerö; Marcus Christopher,1,0,Inkerö Bygg AB
Åkerfeldts Bygg & Fastighets AB,5565425211,3,67,Åkerfeldt; Håkan Gerhard,1,3,Åkerfeldts Bygg & Fastighets AB
Plnbygg AB,5569551541,2,47,Lindberg Nowotny; Charles Patrik,2,0,Kungsstensgruppen AB|Plnbygg AB
HK Konsult i Ed AB,5591206247,2,67,Karlsson; Hans Olof Stefan,1,1,HK Konsult i Ed AB
Inredningsforum Byggentreprenad AB,5569726440,2,46,Olsson; Kent Stefan,2,7,Inredningsforum Byggentreprenad AB|SKYWAYS NORDIC AB
AB RogMaS Bygg och konsult,5591669881,3,54,Stigsson; Gun Margareta,1,1,AB RogMaS Bygg och konsult
Kode Måleri AB,5568619414,4,60,Eriksson; Alf Martin,1,3,Kode Måleri AB
Mattläggarna Kakel & Golv Tibro AB,5569033748,2,35,Strand; Karl Christer,1,0,Mattläggarna Kakel & Golv Tibro AB
KOORDINATOR - MJ projekt och projekteringsledning AB,5591088652,2,39,Johansson; Martin Karl Gustav,1,1,KOORDINATOR - MJ projekt och projekteringsledning AB
Advanced Project Support Sweden AB,5569213639,2,52,Åberg; Anders,1,0,Advanced Project Support Sweden AB
Östängens Glasmästeri & Byggnadsvård AB,5591471726,4,50,Ljunggren; Linda Maria Charlotta,1,2,Östängens Glasmästeri & Byggnadsvård AB
Östängens Glasmästeri & Byggnadsvård AB,5591471726,4,50,Ljunggren; Per Gunnar,2,1,Östängens Glasmästeri & Byggnadsvård AB|Östängens Gård
Ljungskile Byggkonsult AB,5590276332,2,55,Liljeberg; Markku Andreas,2,1,Ljungskile Byggkonsult AB|Anette Larsson Socionomkonsult AB
Västersjöns Rör AB,5591935225,2,36,Gradstedt; Håkan Patrik,2,0,Västersjöns Rör AB|Västersjöns rör & entr
Byggkonsult Leif Arvidson AB,5566874995,2,59,Arvidsson; Bernt Leif,4,2,Scanakos Byggledning Aktiebolag|Jan Tuvert Byggkonsult AB|Byggkonsult Leif Arvidson AB|Fotograf Lars Lundgren AB
MK Energiteknik AB,5590221296,3,46,Kettisen; Martin Thomas,3,2,Kettisen Enterprises AB|MK Energiteknik AB|Gothia Styrteknik AB
Holmagården Entreprenad AB,5591045504,2,40,Nielsen; Johan Fredrik,1,0,Holmagården Entreprenad AB
Pelle Oskarsson AB,5590062930,2,47,Haux; Carl,3,0,JP & Co Produktion AB|Pelle Oskarsson AB|C Haux AB
Källsmark Entreprenad Aktiebolag,5563554376,4,66,Källsmark; Rolf Lennart,1,1,Källsmark Entreprenad Aktiebolag
Berg & Grundsäkring Dahlholm Bygg AB,5591657738,2,40,Dahlholm Svensson; Leif Martin,10,9,Berg och Grundsäkring L Svensson Aktiebolag|Martin Dahlholm Fastighets Kommanditbolag|SVERO Kommanditbolag|Berg & Grundsäkring Dahlholm Bygg AB|Dahlholm Maskiner & Fordon AB|Persson och Dahlholm Fastigheter AB|West Coast Commercial Sverige AB|BGS Dahlholm Förvaltning AB|MDG Sweden AB|Martin S Dahlholm Holding AB
Berg & Grundsäkring Dahlholm Bygg AB,5591657738,2,40,Dahlholm Svensson; Marthine Patricia,5,5,Berg och Grundsäkring L Svensson Aktiebolag|Berg & Grundsäkring Dahlholm Bygg AB|Dahlholm Maskiner & Fordon AB|BGS Dahlholm Förvaltning AB|Martin S Dahlholm Holding AB
Ölstorps Entreprenad AB,5567056212,2,36,Gustafsson; Daniel Lars Erik,2,2,Eggvena Schakt AB|Ölstorps Entreprenad AB
Projektkonsulten Göteborg AB,5569060923,2,41,Andersson; Per Erik Henry,1,3,Projektkonsulten Göteborg AB
Pre Cast Technology Engineering AB,5591260038,3,45,Görander; Niclas Mikael,1,0,Pre Cast Technology Engineering AB
Carlstein & Lind AB,5590267737,2,59,Lind; Nils Göran,1,0,Carlstein & Lind AB
Hulelyckan Mark AB,5567352645,2,46,Olsén; Lars Niklas,2,0,Sambruksföreningen Strandhagens vatten|Hulelyckan Mark AB
Rätt Hantverk i Sverige AB,5569821217,2,71,Andersson; Leif Tony,3,19,ETM Group AB|Hestraparkstad kvarterskrog AB|Rätt Hantverk i Sverige AB
Askim Fastighetskonsult AB,5567578652,2,52,Jernberg; Per Lennart,1,3,Askim Fastighetskonsult AB
Nordiska Effekt Byggen AB,5591035539,2,50,Berents; Gints,1,7,Nordiska Effekt Byggen AB
TELACKA PLÅTSLAGERI AB,5590517644,2,48,Englund; Leif Mikael,1,1,TELACKA PLÅTSLAGERI AB
More Value AB,5591837868,2,37,Nanderöd; Gregory Luc Roman,1,4,More Value AB
More Value AB,5591837868,2,37,Nanderöd; Marielle Caroline Rebecca,1,5,More Value AB
Renovera VA i Väst AB,5590703798,2,62,Johansson; Thomas Karl Åke,1,3,Renovera VA i Väst AB
Renovera VA i Väst AB,5590703798,2,62,Johansson; Ann-Charlotte,1,3,Renovera VA i Väst AB
DIG OR DIE AB,5568899586,2,47,Chan; Jenny,1,5,DIG OR DIE AB
Bowenius Stenmontering AB,5569949794,2,42,Bovenius; Sven Anders Tomas,1,1,Bowenius Stenmontering AB
Sami Kallio Studio AB,5568031123,3,56,Kallio; Sami Juhani,2,2,Sami Kallio Studio AB|Carl Reichenberg AB
SM BYGG KODE AB,5591683205,2,45,Maruszczak; Mariusz,1,0,SM BYGG KODE AB
FåglumsBostäder AB,5568588445,2,54,Haraldsson; Hans Ingemar,6,4,Hans Haraldsson Aktiebolag|Ginza AB|Atenzia Records AB|Får jag lov AB|FåglumsBostäder AB|Fåglum-Ånnestorp VA; Ekonomisk förening
AProjKMA byggkonsult i Lidköping AB,5568626377,2,56,Filipsson; Sten Roger Joakim,3,3,Unit Supplier Europe AB|AProjKMA byggkonsult i Lidköping AB|Unit Supplier Europe
19 79 Bygg AB,5567390389,3,39,Dahl; Stefan Anders,1,9,19 79 Bygg AB
JH Mark AB,5569286056,2,49,Hektor; Lena Kristina Annette,3,3,Hektors Mark & Maskin AB|JH Mark AB|Marstrands Familje Camping AB
Lidköpings VVS-Service Aktiebolag,5564364932,2,68,Skönevik; Lars Sören,1,1,Lidköpings VVS-Service Aktiebolag
Högberg Gillner Arkitektur AB,5591650949,3,35,Gillner; Karl Krister Benjamin,1,1,Högberg Gillner Arkitektur AB
Joakim & Andreas Byggservice AB,5592076268,2,38,Jannesson; Andreas Isidor,1,3,Joakim & Andreas Byggservice AB
Joakim & Andreas Byggservice AB,5592076268,2,38,Johnsson; Joakim André,1,0,Joakim & Andreas Byggservice AB
Lars Gustavsson Snickare AB,5569038747,2,42,Vennerstrand; Susanna Maria,1,1,Lars Gustavsson Snickare AB
Lars Gustavsson Snickare AB,5569038747,2,42,Gustafsson; Lars Roger,1,1,Lars Gustavsson Snickare AB
Nyströms Glasmästeri AB,5566233861,5,57,Nyström; Ulf Lennart,3,1,Ulf Nyström i Tibro AB|TGM Mekaniska AB|Nyströms Glasmästeri AB
Svenska Byggdirektiv i Väst AB,5567817332,2,49,Björklund; Olof Henrik,2,6,Henrik Björklund AB|Svenska Byggdirektiv i Väst AB
aProjectplanering AB,5591639322,2,47,Anse; Anna Linda,3,0,BjörnAnnaMats! Projektstyrning AB|aProjectplanering AB|ANSECO AB
CHRISTOFFER ROBIN JOHAN BYGG AB,5590471677,2,40,Karlsson; Johan Robin Christoffer,1,3,CHRISTOFFER ROBIN JOHAN BYGG AB
ByggIT Norden AB,5590417373,2,48,Svensson; Stig Uno,56,35,Gonia Invest AB|Brodit Aktiebolag|ProLine Furniture Aktiebolag|Mellansvenska Industriprodukter AB|Tibro Bostadsfastigheter AB|Ersta Industri & Bostadsfastigheter Aktiebolag|Flexflock AB|Centrumhuset i Karlsborg Aktiebolag|Rimnäs Svetsteknik Aktiebolag|Borgmästarvillan Aktiebolag|Bolagsredovisning i Tiborg AB|Svensk Växeltjänst AB|FMF Tak AB|Locustella Gandvik AB|PA Axelsson Bygg Aktiebolag|Locustella Bostäder AB|Tullhusgatan Fastighet AB|Rixhuset i Tibro Aktiebolag|Locustella Invest Aktiebolag|Wetternglass AB|GreenSiskin 21 AB|Maxxat world wide AB|ByggIT Norden AB|Diomedea Fastighets AB|Norrköping Bruket Fastighet AB|Locustella Gruvan AB|Soffliggaren AB|Kommanditbolag Medanneberg|Locustella Building AB|Diomedea Consulting AB|Mellansvenska Bil & Maskin AB|Norrköping Sliparen Fastighet AB|Locustella Idun AB|Locustella Dalviksgatan 17 Aktiebolag|HC Huset i Tibro AB|Tibro Film & Teater AB|Locustella Liljan AB|Flexfloor Scandinavia Aktiebolag|Locustella Dalviksgatan 20 AB|Locustella Bonaren AB|Locustella Ågatan 14 AB|Locustella hantverksgatan AB|Locustella Förvaltning AB|Locustella Design Aktiebolag|Locustella Edsgatan 5 AB|GR-Möbler Aktiebolag|Trivsamma Huset Sverige AB|Nordh & Johansson Stilmöbler Aktiebolag|Locustella fastigheter Högåsgatan 12 AB|Locustella Kvadranten AB|BODS DATA-EL-TV-SERVICE AB|Gula Paviljongen AB|Centrumhuset i Tibro AB|Locustella Holding AB|Gillström Holding AB|Centrumhusen Fastigheter i Tidaholm AB
ByggIT Norden AB,5590417373,2,48,Gillström; Magnus Per,38,19,Tibro Bostadsfastigheter AB|Centrumhuset i Karlsborg Aktiebolag|Rstudio construction AB|Borgmästarvillan Aktiebolag|Bolagsredovisning i Tiborg AB|Locustella Gandvik AB|Locustella Bostäder AB|Rixhuset i Tibro Aktiebolag|Locustella Invest Aktiebolag|ByggIT Norden AB|Locustella Gruvan AB|Soffliggaren AB|Locustella Building AB|Locustella Idun AB|Locustella Dalviksgatan 17 Aktiebolag|HC Huset i Tibro AB|Locustella Liljan AB|Flexfloor Scandinavia Aktiebolag|Locustella Dalviksgatan 20 AB|Locustella Bonaren AB|Locustella Ågatan 14 AB|Locustella hantverksgatan AB|Locustella Förvaltning AB|Rstudio Property Holding AB|Locustella Edsgatan 5 AB|BODS DATA-EL-TV-SERVICE AB|Locustella Kvadranten AB|Nordh & Johansson Stilmöbler Aktiebolag|GR-Möbler Aktiebolag|Locustella fastigheter Högåsgatan 12 AB|Gillström Holding AB|Rproject 100 AB|Rproject 210 AB|Locustella Holding AB|Jackstone Properties AB|Centrumhuset i Tibro AB|Centrumhusen Fastigheter i Tidaholm AB|Gula Paviljongen AB
Alltaki AB,5567972244,2,45,Johansson; Alf Urban,2,4,Södravings Fastigheter AB|Alltaki AB
Svensk Butiksutveckling AB,5567611594,2,54,Krebs; Carsten Lykke,9,41,ALPECT Holding AB|Nordic Holding CT AB|Svensk Butiksutveckling AB|Alpect II Holding AB|CT Development AB|CT DK Development AB|CT Development 2 AB|CT Kalmar Invest AB|CT JV Development AB
Juteborg Sweden AB,5569479065,4,62,Östergren; Christina Elise Gunilla,6,6,Juteborg Sweden AB|QIDEAS AB|Intersection Point Social Business                Association ekonomisk förening|Pete Holding AB|JuteLab International ekonomisk förening|Rolf Tellstedt Aktiebolag Konsulterande           Ingenjörsbyrå
Juteborg Sweden AB,5569479065,4,62,Malmek; Elsie Marie,5,1,Juteborg Sweden AB|Malmeken AB|Malmek Holding AB|Sustainable System of Systems Solutions - 4S AB|JuteLab International ekonomisk förening
Ställ skåpet på Plats! AB,5590088638,2,41,Lorenz; Julia Agnieszka,1,1,Ställ skåpet på Plats! AB
Visulent AB,5591638704,3,39,Wikholm; Britta Rebecka Marianne,3,3,Ekonomiska föreningen Architectural Visualization Network Göteborg|Visulent AB|Magasinet på Kyrkebol Gård AB
AG Engineering AB,5569205304,2,42,Glanfors; Erik,2,0,AG Engineering AB|AG Uthyrning AB
Nicoletti Entreprenad AB,5591984710,2,35,Nicoletti; Patrick,1,2,Nicoletti Entreprenad AB
E.G. Nilssons Byggnads Aktiebolag,5561523407,3,67,Nilsson; Håkan Lars-Gunnar,1,0,E.G. Nilssons Byggnads Aktiebolag
Hektors Mark & Maskin AB,5591934236,3,41,Hektor; Adam Karl Jörgen,1,0,Hektors Mark & Maskin AB
Swedish Interior Group AB,5565770764,2,44,Hermansson; Carl Patrik Jonathan,11,1,Avenyfamiljen AB|Auktionsverket restauranger AB|Yaki-Da AB|Lounges Göteborg AB|Levantine AB|Skanstorget Restauranger AB|Tyska Bron AB|Swedish Interior Group AB|Avenyfamiljen Event AB|Ringön Restaurang AB|Stigberget Restauranger AB
Falköpings Larm & Övervakning AB,5566375530,4,47,Holm Andersson; Christoffer W Robin,7,3,Safekeeper AB|Falköpings Larm & Övervakning AB|Currentcity Technology AB|NoLogo AB|Svenska Prepperbutiken AB|Olivella|Riksbyggen Bostadsrättsförening Hattmakaren i     Strömstad
Kakelfiness i trestad AB,5591819056,2,30,Thim; Fredrik Tommy Alexander,1,0,Kakelfiness i trestad AB
RANGMAR Management AB,5591210314,2,37,Rangmar; Lars Markus,2,3,RANGMAR Group AB|RANGMAR Management AB
Balksten Byggnadsvård AB,5591646749,2,59,Balksten; Kristin Anna Elisabeth,2,0,Balksten Byggnadsvård AB|Balksten Byggnadsvård
Vida International AB,5568553563,4,57,Stenvall; Bo Christian,6,2,UpGlaze AB|Vida International AB|Vetrocon AB|Vida Holding AB|UpGlaze Handelsbolag
iProjekt Väst AB,5591079784,2,53,Schultz; Susanne Elisabeth,2,1,iProjekt Väst AB|iFunktion Fysioterapi Corpus AB
iProjekt Väst AB,5591079784,2,53,Burell; Ernst Johan Olof,9,6,iFunktion Fysioterapi Corpus AB|iProjekt Väst AB|pd3 studio AB|Bostadsrättsföreningen Daltorpsgatan 15 till 21|Scil iProjekt AB|Scil iProjekt Holding AB|Bostadsrättsföreningen Hovås Altituden|Scil AB|Tress Projektutveckling AB
Jacobsson Construction & Management AB,5568375918,2,63,Jacobsson; Jan Gunnar,1,2,Jacobsson Construction & Management AB
ArchiCon AB,5567870745,2,41,Landevid; Robert Mattias,2,2,NextDoor Office AB|ArchiCon AB
HO Johansson Fastighets AB,5562569854,2,49,Johansson-Osbeck; Henric Olov,5,25,WH Bolagen Sverige AB|Lio Collection AB|HO Johansson Fastighets AB|Bostadsrättsföreningen Marstrand 6:9|Fastighets AB Osbeck Johansson
Borås Lyft & Entreprenad AB,5568965627,2,34,Samuelsson; Lars Theodor,2,0,Borås Maskin & Konsult AB|Borås Lyft & Entreprenad AB
Modexa bostadsförädling AB,5590330022,3,61,Viktorsson; Ulf Håkan,2,6,Modexa bostadsförädling AB|Quality IT Solutions Stockholm AB
Förenade Tekniska Konsulter Göteborg AB,5590749965,3,55,Aronson; Lennart Anders,2,5,Förenade Tekniska Konsulter Göteborg AB|Lennart Aronson Konsult AB
Förenade Tekniska Konsulter Göteborg AB,5590749965,3,55,Olsson; Max Erik,3,3,HSB bostadsrättsförening Annehill i Mölndal|Förenade Tekniska Konsulter Göteborg AB|Erik Olsson Ljud och Vibrationer AB
Wintby Fastighets AB,5568566359,2,53,Wintby; Björn Sture,1,6,Wintby Fastighets AB
Göran Andreasson Strategic Communication AB,5569505935,2,58,Andreasson; Bo Göran,2,10,Websail Westcoast AB|Göran Andreasson Strategic Communication AB
Kjellner Gruppen AB,5567857635,3,55,Kjellner; Karl Emil David,3,8,Kjellner Gruppen AB|Kjellners Industrifastigheter AB|Kjellners Rör AB
Portfolket AB,5592069487,3,63,Hulting; Anna Gabriella,1,0,Portfolket AB
12ERS AB,5591697783,2,43,Tolwers; Nils Pelle Johannes,1,0,12ERS AB
Strong Solutions Sweden AB,5568019938,2,51,Dahlberg; Simon Valdemar,3,4,FRP Solutions AB|Strong Solutions Sweden Entreprenad AB|Strong Solutions Sweden AB
DUO Bygg och Konsult AB,5565632667,2,73,Andersson; Alf Göran Rudolf,1,1,DUO Bygg och Konsult AB
Hertzmans Kakel & Klinker AB,5591730139,2,45,Hertzman; Dan Anders Krister,1,1,Hertzmans Kakel & Klinker AB
RL Misura AB,5591566434,2,38,Lucchesi; Elof Roberto Pietro,1,0,RL Misura AB
Agnesolutions AB,5590037445,2,55,Öhlund; Jan Peter,3,0,ASP Handelsbolag|Agnesolutions AB|Gothia Eldfast AB
DGM Bygg AB,5592148216,3,33,Ewertowski; Damian,1,1,DGM Bygg AB
DGM Bygg AB,5592148216,3,33,Hajda; Marek,1,1,DGM Bygg AB
Älvsborgs bygg och maskin AB,5568973803,4,41,Pennings; Markus,1,0,Älvsborgs bygg och maskin AB
Kilonewton Byggkonsult AB,5568106560,2,39,Holm; Per Wilhelm Niklas,4,6,Kilonewton Byggkonsult AB|Krokslättsgatan Fastighets AB|Kilonewton Holding AB|Föräldrakooperativet Ekebyvägen Ekonomisk förening
Byvalds Golv AB,5569655821,2,46,Byvald; Per Jörgen,1,2,Byvalds Golv AB
Studio Cuvier AB,5569359564,2,61,Cuvier; Kristina Eva,1,3,Studio Cuvier AB
Pernans Schakt AB,5561609263,2,48,Pernervik; Hans Ingvar,1,6,Pernans Schakt AB
Xett AB,5568941255,2,75,Gustafsson; Evy Ingegerd,1,0,Xett AB
Xett AB,5568941255,2,75,Howander; Lars Björn,1,7,Xett AB
RightTech International AB,5568298037,2,46,Hoffman; Robert,2,6,RightTech International AB|Estetique Sweden AB
Byggkonsult Qualis i Surte AB,5591446058,6,47,Lönnroth; Gert Enar,1,4,Byggkonsult Qualis i Surte AB
Byggkonsult Qualis i Surte AB,5591446058,6,47,Lönnroth; Elvy Gunilla,1,0,Byggkonsult Qualis i Surte AB
J.Lundell Byggnads AB,5591891352,2,37,Lundell; Håkan Johan,2,0,J.Lundell Byggnads AB|Elit Bygg i Göteborg
Camillas Bygg & Bo AB,5568501489,3,57,Benzler; Sara Camilla,1,1,Camillas Bygg & Bo AB
JH14 - bygg AB,5591064646,2,41,Hanner; Jonas Erik,3,1,GH Bygg och Fastighet AB|Jonslund Fastighetsbolag AB|JH14 - bygg AB
JH14 - bygg AB,5591064646,2,41,Hagelin; Malin Eva Margaretha,2,0,GH Bygg och Fastighet AB|JH14 - bygg AB
Johan & Linus AB,5591677504,2,42,Segerstig; Johan,1,2,Johan & Linus AB
Johan & Linus AB,5591677504,2,42,Maxe; Linus,2,0,Planet Maxe AB|Johan & Linus AB
Golvat & klart Sverige AB,5569659369,2,33,Sellerström; Martin Erik,3,14,Byggekonomi Konsult Sverige AB|Golvat & klart Sverige AB|nan
Energiborrning i Lidköping AB,5566170923,3,57,Johnsson; Mats Stefan,2,3,Energiborrning i Lidköping AB|Stefan Jonsson Entreprenad
Antonssonkonsult AB,5568565823,2,62,Antonsson; Lars Thomas Peter,2,2,Antonssonkonsult AB|Antonsson Ingenjörsbyrå AB
Mikael Larsson Holding AB,5563404788,2,60,Larsson; Bjarne Ulf Mikael,2,1,Mikael Larsson Bygg AB|Mikael Larsson Holding AB
Dakira AB,5568783038,2,59,Karlsson; Daniel Akira,5,6,Dakira AB|Hissningen AB|1903 Bikeshop AB|Truppmontage AB|Dakira Holding AB
Step Up Bygg AB,5591650311,2,46,Bergstrand; Björn Clarence,1,5,Step Up Bygg AB
Step Up Bygg AB,5591650311,2,46,Andersson; Patrik Ulf Lennart,1,0,Step Up Bygg AB
