company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Sollentuna Isolerings Aktiebolag,5563035335,3,57,Fredriksson; Tony Ingvar,3,2,Svenska Isolerfirmornas Service AB|Universalisolering Fredriksson Aktiebolag|Sollentuna Isolerings Aktiebolag
Univentor Aktiebolag,5563430502,4,54,Lundgren; Hans Christian,2,3,The network society Sthlm AB|Univentor Aktiebolag
Stambytesgruppen i Sverige AB,5568955156,5,35,Calvàlle; Karl Henrik,4,36,Stambytesgruppen i Sverige AB|Orhan Consulting AB|Sarab Holding AB
PW Hiss & El AB,5567899256,2,51,Wäppling; Johan Patrik Kristoffer,1,2,PW Hiss & El AB
Splendid Entreprenad AB,5591777106,4,36,Rosenlind Ebrahimi; Alex,29,34,Skärgårdsvillan Bygg AB|Alex Ebrahimi Invest AB|Splendid Entreprenad AB|Ljusterö Skärgårdsby AB|AEP AB|AF.rtolk AB|Bostadsrättsföreningen Ljusterö Skärgårdsby 4|Ljusterö Skärgårdsby Förvaltning AB|Splendid Holding Sverige AB|Bostadsrättsföreningen Ljusterö Trädgårdar 2|Skärgårdsvillan Invest AB|Adrian Ebrahimi Invest AB|Skärgårdsvillan Holding AB|Ljusterö Mark 7 AB|Adrian Ebrahimi Projekt AB|Splendid EL och VVS AB|Alwida Invest Sverige AB|Skärgårdsvillan Utveckling AB|Splendid Fastighetsutveckling AB|Linköping SA Mark 1 AB|Skärgårdsvillan Holding 3 AB|Ljusterö Mark 9 AB|Ljusterö Mark 8 AB|Arkitekturgränd 6 ekonomisk förening|L House AB|Linköping SA Holding AB|Bostadsrättsföreningen Ljusterö Trädgårdar 1|Bostadsrättsföreningen Arkitekten 11|Splendid Fastighetsutveckling 2 AB
TeknikIntegratörerna Sverige AB,5564329943,4,57,Jansson; Jenny Cecilia Gabriella,2,2,TeknikIntegratörerna Sverige AB|Bescon AB
TILPS Stockholm AB,5568266877,3,34,Golshan; Ruein,4,2,TILPS Stockholm AB|Connected Senses AB|TILPS Holding AB|LOSSLESS AUDIO COMPANY AB
Bafob Mark AB,5590241310,2,48,Andersson; Erik Niklas,3,12,Bafob Mark AB|RN Sales Holding AB|Fiberguiden AB
Bafob Mark AB,5590241310,2,48,Andersson; Carl Richard,2,14,Bafob Mark AB|Fiberguiden AB
Top Drill Stockholm AB,5590647656,3,34,Johansson; Carl-Åke Pierre,2,4,Top Drill Stockholm AB|Pierre J Svets AB
Top Drill Stockholm AB,5590647656,3,34,Thomsen; Caleb James,2,3,Pierre J Svets AB|Top Drill Stockholm AB
Rewab AB,5565361861,2,42,Sjöström; Jan Anders,4,7,Rewab AB|Walgesjö AB|Rewab Byggstyrning AB|Sjöström; Soume och Jonsson filial
OAS El AB,5565838546,4,41,Nolbratt; Anders Teodor,6,8,NVC LIGHTING AB|OAS El AB|Nolbratt Invest AB|Shining Beauty AB|OPeco AB|ATN Nacka AB
Sensum AB,5568661416,4,51,Ljungberg; Victoria Christine,1,2,Sensum AB
Sensum AB,5568661416,4,51,Thörn; Magnus Nils Johan,2,2,MTN projektledning AB|Sensum AB
Byggsamordnare i Sverige AB,5567191639,3,48,Lindström; Hans Joel,11,2,Byggsamordnare i Sverige AB|Lugnet Arkitektur AB|Bostadsrättsföreningen Viste 1|Bostadsrättsföreningen Tunet Björnrike 1|Bostadsrättsföreningen Tunet Björnrike 2|Bostadsrättsföreningen Viste 3|JOJJE INVEST AB|Bostadsrättsföreningen Fjällblicken i Hamra|Bostadsrättsföreningen Viste 2|Duksit Holding AB
Skanska International Civil Engineering AB,5560323486,3,50,Bylund; Ingrid Katarina,20,25,Skanska AB|Skanska Financial Services AB|Skanska International Civil Engineering AB|Skanska Wind Power Invest AB|JR Projekt AB|Skanska Kraft AB|Skanska Latin America AB|Skanska Europe AB|Karomma Fastigheter Handelsbolag|Skanska Export Aktiebolag|Hexabar Grå AB|Fastighetsföreningen Glimten nr 1                 Ekonomisk förening|Skanska Hexabar Ett AB|Skanska A1 Invest AB|Skanska Antofagasta Invest AB|Skanska Hexabar Två AB|Aktiebolaget Gadus|Hexabar Mörkbrun AB|Skanska NKS Invest AB|Skanska Global Holdings AB
Stockholm VVS & Energi AB,5590987755,2,35,Linde Westin; Tomas Per Olof,3,4,08 Isolering AB|Stockholm VVS & Energi AB|Kungsholmens VVS AB
Stadens Golv Aktiebolag,5564722386,2,48,Brolund; Hans Patrik,2,3,Golv och Kakel Fabriken Stockholm AB|Stadens Golv Aktiebolag
Lassfolks plåtslageri AB,5569734592,2,63,Engelhardt; Karl Oskar Daniel,8,11,Lassfolks plåtslageri AB|Skölds Plåtslageri & Ventilation AB|Inflexor Aktiebolag|Weicon Ekonomikonsult Aktiebolag|W.E. System AB|Weicon Aktiebolag|Lassfolks Plåt & Maskin AB|Weicon Marketing Aktiebolag
+ROLF Design & Arkitektur AB,5567833701,2,62,Andersson; Rolf Gunnar,3,4,add orange AB|add holding Stockholm AB|+ROLF Design & Arkitektur AB
NKG Tryggfastighet AB,5566702220,3,40,Erdogan; Peter,2,3,NKG Tryggfastighet AB|Svensk Fastighetslogistik AB
Tibi Stockholm Aktiebolag,5563026482,4,47,Liversedge; Peter Ellis,1,8,Tibi Stockholm Aktiebolag
Lennart Lovén Byggnads Aktiebolag,5561629857,3,76,Lovén; Fredrich Johan Gustaf,7,16,Lennart Lovén Byggnads Aktiebolag|Taksprånget AB|Norrtälje Handelsstad Ekonomisk förening|Fredrich Lovén AB|Centrecourt & Partners AB|Lennart Lovén Holding AB|Berit Lovén Holding AB
Optor Telecom AB,5569129348,3,60,Kjellberg; Kjell Gustav Robert,7,18,Optor Telecom AB|Miniroom AB|Pink Facilities Management AB|Optor AB|Youniq AB|Optor Consulting AB|Utanheden AB
Einride AB,5590748926,9,47,Falck; Robert Gustav Agner,4,13,Einride AB|Navisalma AB|Joanic AB|Navisoptus AB
Smista Tak AB,5567055297,4,44,Parezanovic; Karolina,5,4,Smista Tak AB|Smista Entreprenad AB|Smista Plåt AB|Repa Holding AB|Bostadsrättsföreningen Lilla Isprinsessan
Monmol Bygg AB,5590785803,2,39,Molenda; Monika,1,0,Monmol Bygg AB
LNKW Entreprenad AB,5569491391,2,54,Cardell; Malin Helena,2,10,Zidab Bygg AB|LNKW Entreprenad AB
I N C Byggnadsfirma AB,5568440910,4,43,Ferm; Erik Andreas,23,6,I N C Byggnadsfirma AB|Campus Arkitekter AB|Off Campus AB|Inkluderande Projektutveckling Ett AB|Guise Holding AB|Inkluderande Projektutveckling Två AB|Andreas Ferm Between Four Walls|directive design plus arkitektur Stockholm        Handelsbolag|AB INKLD Holding Åkersberga|Bostadsrättsföreningen Klimataktivisten|Inkluderande Holding AB|INKLD projektuveckling 200831A AB|INC Rörfirma AB|AB INKLD Åkersberga|Bostadsrättsföreningen i gläntan|INKLD projektuveckling 200831B AB|Social Housing AB|Bostadsrättsföreningen i naturen|Vivioo Inkluderande venture holding AB|Bostadsrättsföreningen trähusen|Inkluderande Fastigheter AB|Inkluderande Bostäder AB|INKLD Tråsättra AB
13 Group AB,5591031959,2,41,Nagy; Lajos Attila,3,5,Demmobygg AB|Stockholm Bilskadegruppen AB|13 Group AB
RCB Entreprenad AB,5568618572,2,51,Bodin; Bror Ingemar,1,6,RCB Entreprenad AB
NIKA Inglasning AB,5569097206,3,40,Granstad; Beatrice Maria,1,0,NIKA Inglasning AB
ebab installationsteknik AB,5566767264,3,56,Lehiste; Kaarel Bernhard,22,55,Svenska Hockeyligan AB|ebab AB|Ebab i Stockholm AB|Djurgården Hockey AB|Exerton AB|ebab installationsteknik AB|Ebab Fastighetsutveckling AB|WWL Linde AB|Erikdahlbergshuset Holding AB|Tjurhornet Fastighets Aktiebolag|Hockey Invest Europe AB|Lindetorpsterrassen Holding AB|Fastighets AB Karmen|Karlbergsvägen 77 Holding AB|Lindetorpsterrassen 2 AB|Lindetorpsterrassen 1 AB|Patriam Tjurhornet 2 AB|Patriam Tjurhornet 3 AB|Patriam Tjurhornet 1 AB|Lindetorpsterrassen 3 AB|Fastighetsbolaget WWL AB|Patriam Stocksund AB
Ställningsmontage Z Aktiebolag,5564866100,2,54,Zetterström; Jim Robert,1,0,Ställningsmontage Z Aktiebolag
Swekompani Miljö AB,5569602054,2,37,Tarique; Adnan,3,0,WISRR SERVICES AB|Swekompani Drift AB|Swekompani Miljö AB
RT FasadAutomatik AB,5566962220,3,45,Andersson Hjertén; Roy Tomas Nils,3,11,Fasadautomatik Väst AB|RT FasadAutomatik AB|Hjerténs Konsult AB
RT FasadAutomatik AB,5566962220,3,45,Ritzler; Thomas Anders Filip,1,3,RT FasadAutomatik AB
Thulin Projektledning AB,5565207197,2,67,Thulin; Alf Tomas,3,2,Bostadsrättsföreningen Cronudden|Tomas Thulin AB|Thulin Projektledning AB
Kusor Consulting AB,5569777740,2,52,Sjögren; Karl Viktor,1,2,Kusor Consulting AB
STRATEG BLNJ FASTIGHETSKONSULT Aktiebolag,5564330248,4,63,Lindén; Bengt Gunnar Anders,4,7,STRATEG BLNJ FASTIGHETSKONSULT Aktiebolag|Aning Fastighetsaktiebolag|PEIDEM AB|Bostadsrättsföreningen Odin 12
SVEDBORG TENNIS & SPORTGOLV Aktiebolag,5564855400,3,66,Corneliuson; Mats Einar,7,9,Stilisti Aktiebolag|SVEDBORG TENNIS & SPORTGOLV Aktiebolag|WILDE STÄD Aktiebolag|KLOTEN ENTERPRISE AB|Klotens F & C AB|Wilde Invest AB|Bostadsrättsföreningen Tallen nr 24
Roslagens Värme och Fastighetsteknik AB,5568452402,3,41,Gustavsson; Dan Axel,6,10,Klimatteknik Stockholm AB|Roslagens Värme och Fastighetsteknik AB|Tradepartner Northern Europe AB|DG SERVICE AB|HEVÄ AB|Sumeco Scandinavia AB
CondoConsult Aktiebolag,5564742301,8,54,Lindgren; Carl Anders Valter,2,4,CondoConsult Aktiebolag|CondoConsult Förvaltning Aktiebolag
CondoConsult Aktiebolag,5564742301,8,54,Tyberg; Sara Charlotta,2,3,CondoConsult Aktiebolag|CondoConsult Förvaltning Aktiebolag
Fr. Ramström Aktiebolag,5560215070,4,67,af Ugglas; Erik Peder Magnus,15,7,Bluewater Sweden AB|Fr. Ramström Aktiebolag|Fr Ramström Vind AB|B 2017 Stockholm AB|Erik af Ugglas Management AB|Blue Investments AB|Fr Ramström Process AB|Bluewater AB|blueblue International AB|BlueLove AB|Erik af Ugglas Management Holding AB|Blue AB|Blue Seed AB|Muniria AB|Blue Development AB
Tipi Bygg AB,5590281571,2,33,Sejdaj; Razije,3,0,Tipis Prefab AB|Tipi Bygg AB|Tipi Bygg
Lagerström & Haij AB,5566097779,3,47,Lagerström; Anders Wilhelm,2,3,Hardware Stockholm AB|Lagerström & Haij AB
Lagerström & Haij AB,5566097779,3,47,Haij; Henrik Wilhelm,2,2,Hardware Stockholm AB|Lagerström & Haij AB
Treeline Consulting AB,5569301566,6,46,Näswall; Anna Karin Lovisa,2,1,Treeline AB|Treeline Consulting AB
SnigelDesign AB,5566814876,7,53,Jonasson; Carl Gustav,5,11,SnigelDesign AB|OpIva Nordic AB|Jonyl Sweden AB|FaderBolaget P - H AB|SnigelSkalet AB
UV-System Nordic AB,5566797352,3,51,Sommerhein; Pål Martin,2,10,UV-System Nordic AB|Per Sommerhein Aktiebolag
Nära Stockholm Bygg AB,5566984695,3,57,Bodin; Nils Roger,1,1,Nära Stockholm Bygg AB
VIZ Arkitektkontor AB,5565795746,3,50,Lindqvist; Anna Emilia,3,2,VIZ Inredning AB|PA Compani AB|VIZ Arkitektkontor AB
P&T CONSTRUCTION AB,5590694872,2,43,Boba; Tomasz Jan,4,2,Sundens måleri i Stockholm AB|P&T CONSTRUCTION AB|P&T ENTREPRENAD I STOCKHOLM AB|P&T GROUP AB
Structor Akustik AB,5567692446,4,48,Fristedt; Kristoffer Göran,1,1,Structor Akustik AB
BKS-gruppen AB,5567953632,3,39,Zamanifekri; Ghiyam,2,0,BKS-gruppen AB|BKS-Gruppen Holding AB
Tysklinds i Stockholm Aktiebolag,5563202794,3,61,Hamberg; John-Evert Sune,4,5,Tysklinds i Stockholm Aktiebolag|Energikällan i Stockholm Aktiebolag|Tysklinds el konsult i Stockholm Aktiebolag|Träffgatan fastigheter AB
Tysklinds i Stockholm Aktiebolag,5563202794,3,61,Hamberg; John Andreas Konrad,5,5,Tysklinds i Stockholm Aktiebolag|Energikällan i Stockholm Aktiebolag|Tysklinds el konsult i Stockholm Aktiebolag|Träffgatan fastigheter AB|John K Fastigheter AB
TR-Support AB,5568477201,3,65,Rosengren; Lars Teddy Lennart,3,4,L&L Matsalar i Saltsjöbaden AB|M&T Rosengren AB|TR-Support AB
JD-GRUPPEN Aktiebolag,5562225283,7,53,Djärv; Jonas Olof,2,1,ALSA JD-Gruppen AB|JD-GRUPPEN Aktiebolag
Byggstyrning i Mälardalen AB,5565841771,5,37,Svansbo; Karl Johan Alfred,2,3,Byggstyrning i Mälardalen AB|Langaeble Stockholm AB
Byggstyrning i Mälardalen AB,5565841771,5,37,Sundin; Robin Alf Johan,1,1,Byggstyrning i Mälardalen AB
Roslagslänna Markentreprenad AB,5567712202,4,51,Buske; Jennie Elisabet,3,1,Roslagslänna Markentreprenad AB|Upplands Gräv AB|Roslagslännabolagen AB
Plan 57 Projekt AB,5590724836,4,51,Wistrand; Erik Petter,4,12,Plan 57 Projekt AB|Bottenstocken 12 AB|Erik Wistrand Fastighets AB|Plan 57 AB
Pampas Marinentreprenad AB,5590907563,4,63,Bergström; Richard Christofer,8,16,Pampas Marina Aktiebolag|Pampas Marinentreprenad AB|Pampas Marinentreprenad AT AB|Team Pampas AB|Pampas Marinentreprenad Holding AB|Pampas Fastighets AB|Bostadsrättsföreningen Granen 2|GCR Webeat AB
RTcon AB,5568836091,4,50,Normark; Henrik,3,4,Gröndals Elinstallationer AB|RTcon AB|Norlind Invest AB
U.D. Urban Design AB,5566038948,5,58,Dudley; Michael Lee,2,6,U.D. Urban Design AB|KOMMANDITBOLAGET ONKOLOGISK INFORMATION O I
U.D. Urban Design AB,5566038948,5,58,Jarlöv Glantz; Eva Helena,2,5,U.D. Urban Design AB|Jarlöv Glantz Urban Design AB
U.D. Urban Design AB,5566038948,5,58,Jarlöv; Erik Olof Alexander,3,6,Bostadsrättsföreningen Vitbetan 17|U.D. Urban Design AB|Jarlöv Glantz Urban Design AB
OBM Fuktteknik AB,5565317996,4,59,Dahlin; Mats Olov,27,14,obmgruppen AB|OBM Fuktteknik AB|OBM Kronoberg AB|Pilbo-Krondike Consulting AB|OBM Besiktning Väst AB|Färghuset i Falun AB|OBM Norden Aktiebolag|OBM Byggnadsmiljö AB|OBM Skaraborg AB|OBM Örebro AB|Falu Järnhandel AB|OBM Avfuktning Väst AB|OBM Sverige AB|OBM Fastighets AB|Tisken Fastighets AB|Oktopal OBM I Norrland AB|Bergnils AB|OBM Byggnadsbesiktningar AB|Nordisk Fuktteknik Aktiebolag|OBM Jönköping AB|OBM Inomhusmiljö AB|OBM Besiktningar AB|OBM Besiktning Bohuslän AB|OBM Insurance AB|OBM Kalmarsund AB|BRAMM In Väst AB|OBM Besiktning i Dalarna AB
Vasa Vind AB,5567026835,3,41,Sjöberg; Erik Olof Mattias,9,5,Vasa Vind Produktion AB|Åmliden Vindkraft AB|Vindkraft i Ytterberg AB|Munkflohögen Vindkraft AB|Vasa Vind AB|Veddige Vindkraft AB|Raftsjöhöjden Vindkraft AB|Hällberget Vindkraft Elnät AB|Vasa Vind Holdings AB
Storstaden Bostad Nacka AB,5591107296,4,43,Jutner; Per Arne,23,89,Storstaden Bostad Nacka AB|STORSTADEN STOCKHOLM BOSTAD AB|Storstaden Bostad Älvsjö II AB|Abentor Innovation AB|Storstaden Stockholm Fastigheter AB|Storstaden Bromma Bostad AB|Storstaden Bostad Älvsjö III AB|Storstaden Property Group Holding AB|Storstaden Bostad Mälaräng AB|Storstaden Bostad Älvsjö AB|Segerporten Holding AB|Vikdalsvägen Fastighets II AB|Kavelbron Fastighets AB|Vikdalsvägen Fastighets AB|Segerporten Holding II AB|Visionen Elteknik Sverige AB|Hemmavid Sverige AB|Vikdalsporten Holding AB|Vikdalsvägen Garage AB|Eksätravägen Fastighets AB|Mälarhöjdsporten Holding AB|Storstaden Bostad Årsta AB|Bostadsrättsföreningen Stadsporten i Nacka
Näsman; Sjöstrand & Roos Entreprenad AB,5591160121,4,43,Näsman; Henrik Lars Richard,3,1,Näsman Sjöstrand Roos Holding AB|Näsman; Sjöstrand & Roos Entreprenad AB|Tyresö Friskvård Handelsbolag
Näsman; Sjöstrand & Roos Entreprenad AB,5591160121,4,43,Sjöstrand; Niklas Karl Olof,2,3,Näsman Sjöstrand Roos Holding AB|Näsman; Sjöstrand & Roos Entreprenad AB
Revente Bygg & Målning AB,5567822548,2,37,Johansson; Alex Andreas Douglas,3,1,Sunlux Design AB|Revente Bygg & Målning AB|AleJ Holdings AB
Servicesidan AB,5569190936,4,39,Sahlsten; Hans Erik,3,5,Servicesidan Holding AB|Elfnäs Invest AB|Servicesidan AB
Servicesidan AB,5569190936,4,39,Agurell; John Rickard Hans,3,4,Servicesidan Holding AB|Servicesidan AB|John Agurells Eltjänst AB
V/I Larmmontage AB,5568960321,3,57,Israelsson; Mats Victor,2,2,V/I Larmmontage AB|däckjouren i järfälla
Wicabygg&Entreprenad AB,5590225149,2,37,Nguesseu; William Stefan,2,4,Wicabygg&Entreprenad AB|Nordic IT-Distribution AB
Wicabygg&Entreprenad AB,5590225149,2,37,Nguesseu; Camron William Junior,1,1,Wicabygg&Entreprenad AB
PG Hiss & Fastighet Stockholm AB,5568155633,2,62,Vesslén; Maude Anette,3,6,PG Hiss & Fastighet Stockholm AB|AW Projektledning Sverige|PG Holding AB
MANDAWORKS Aktiebolag,5568023922,5,51,Verhoeven; Patrick Maarten,2,2,Ha-ha-land AB|MANDAWORKS Aktiebolag
MANDAWORKS Aktiebolag,5568023922,5,51,Arfalk; Nils Petter Martin,2,3,Karolina Svahn Arkitektur och Design AB|MANDAWORKS Aktiebolag
Copilot Bygg & Fastighet AB,5590901913,nan,nan,Johansson; Nils Åke,5,23,Riggen Management AB|CO-Pilot Bygg & Projektledning AB|Copilot AB|Aktiv Byggledning i Sverige AB|Regejn Project Management Aktiebolag
Svensk styrteknik AB,5566560321,3,47,Holmberg; Lars Göran Maunu,2,2,Svensk Styrteknik Invest AB|Svensk styrteknik AB
Nacka Värmdö Entreprenad AB,5569851750,2,51,Kossov; Juri,2,4,Likos Holding AB|Nacka Värmdö Entreprenad AB
Office Karolina Keyzer AB,5590485974,2,58,Keyzer; Eva Karolina,1,7,Office Karolina Keyzer AB
Svärd & Uvmåne Målerifirma AB,5568706138,3,54,Svärd; Kent Åke,3,0,Svärd & Uvmåne Holding AB|Svärd & Uvmåne Målerifirma AB|Kent Svärd Måleri AB
Klimatpartner Vällingby AB,5567898068,2,38,Magnusson; Carl Tommy Stefan,6,3,Rörteknik i Stockholm AB|Klimatpartner Vällingby AB|Clöud Nätive AB|Fastighetsteknik i Stockholm AB|Klimatintressen i Vällingby AB|Green Clöud AB
Stål & Brandteknik i Södertälje Aktiebolag,5563584654,3,60,Lantz; Lars Christer,1,1,Stål & Brandteknik i Södertälje Aktiebolag
Arega Projektledning AB,5567164982,4,47,Fogel; Claes Fredrik,3,3,A2FM Holding AB|Arega Projektledning AB|A2FM Invest AB
Öst & Väst Byggnads AB,5590481791,3,47,Johansson; Bo Fredrik,13,19,Mikrolab Stockholm AB|Olderin Mark och Maskinkonsult AB|Öst & Väst Byggnads AB|Toxicon Aktiebolag|MKL Diagnostics AB|Toxicon Fastighet Aktiebolag|Exotend Invest AB|Success Sportswear Sweden AB|Olderin Group AB|Roslagshöjden Invest AB|Norrorts Hyrservice AB|Saxarfastigheter AB|Bostadsrättsföreningen Saxarvyn
Metator VVS Konsult Aktiebolag,5560808767,3,55,Lögdström; Hans Joakim,4,4,Metator VVS Konsult Aktiebolag|Bostadsrättsföreningen Småland 18|Et vide AB|Metator AB
Robyte Rosendahl Bygg & Teknik i Stockholm AB,5569333759,2,47,Rosendahl; Kenth Anders,2,2,Robyte Rosendahl Bygg & Teknik i Stockholm AB|bytec
Tecozam Sverige AB,5569763963,3,41,Gómez Rojo; Iván José,1,1,Tecozam Sverige AB
Rosenqvist Fastighetsutveckling och Förvaltning AB,5590176730,2,45,Lindqvist; Isak Mattias,14,14,Rosenqvist Fastigheter Holding AB|Rosenqvist Fastighetsutveckling och Förvaltning AB|A. Rosenqvist Fastigheter AB|Sigtuna Rosersberg 11:115 AB|Vallentuna Olhamra 1:63 AB|Industrihuset i Häggvik AB|Vaksala-Norrby 1:2 AB|Ecofy AB|Sigtuna Vallstanäs 2:4-5 Aktiebolag|Sigtuna Vallstanäs 2:4-6 Aktiebolag|Sigtuna Vallstanäs 2:4-7 Aktiebolag|SRAB Holding Aktiebolag|Anders Rosenqvist Holding AB|Sigtuna Vallstanäs 2:4-4 Aktiebolag
General Architecture Sweden AB,5567109284,6,50,Grip; Olof Harald,1,10,General Architecture Sweden AB
2BK Arkitekter AB,5565745436,5,53,Bengtsson; Svante,3,5,KFUM Central Idrott och Kulturcenter AB|Svante Bengtsson arkitektkontor AB|2BK Arkitekter AB
VMS Värmdö Maskin & Support Aktiebolag,5566361464,5,46,Strandholm; Lars Erik Juhani,6,7,VMS Värmdö Maskin & Support Aktiebolag|MH9 Mölnvik AB|MH7 Mölnvik AB|Älvsby Ängar 1:66 AB|Värmdö Auktionskammare AB|LM VMS Holding AB
NCG BYGG AB,5591569750,2,37,Ziemelis; Ivars,1,0,NCG BYGG AB
Säkerhetsbolaget Svenska AB,5566644927,3,37,Kilberg; Pär Olle Einar,4,19,Säkerhetsbolaget Svenska AB|Elteknikbolaget i Stockholm AB|Kilbergs Skog & Lantbruk|Corecap AB
Xvent AB,5591931166,2,53,Möller; Sonja Carola Susanne,1,0,Xvent AB
Xvent AB,5591931166,2,53,Alaiso; Petri Tapio,1,0,Xvent AB
Ryska Posten Allt-I-Allo AB,5590550710,2,45,Bringby; Klas Jesper,6,5,Ryska Posten AB|Ryska Posten Event AB|Ryska Posten Allt-I-Allo AB|Kreuger & Toll AB|Coquus Invest AB|RyPo AB
Servosec AB,5567019533,2,54,Karlsson; Jan Bengt Valdemar,2,2,Stomgruppen AB|Servosec AB
Borgen Projekt & Bygg AB,5590941968,2,47,Walls; Richard Ian,2,4,BorgenGruppen AB|Borgen Projekt & Bygg AB
Borgen Projekt & Bygg AB,5590941968,2,47,Wagenius; Björn Olof Daniel,3,7,BorgenGruppen AB|Borgen Projekt & Bygg AB|Daniel Wagenius AB
P A Luftkontroll AB,5566820584,2,48,Ahl; Bengt Joakim,1,0,P A Luftkontroll AB
Innergårdsbyggarna i Stockholm AB,5569585432,3,43,Wallin; Jakob Karl Gustaf,5,7,Lawab Holding AB|Lawab AB|Innergårdsbyggarna i Stockholm AB|Norrboda Fastighetsutveckling AB|Fasad och ställning i Norrort AB
Ostkustens Elektriska Aktiebolag,5563378404,4,52,Andersson; Per Johan Lennart,5,3,BL El & Design AB|Ostkustens Elektriska Aktiebolag|Ackevis Miljö El AB|Electroteam i Stockholm AB|Bostadsrättsföreningen SPINNROCKEN i JÄRFÄLLA
AB Radon Konsult i Roslagen,5566415450,2,50,Myntelius; Michael Leif Kenneth,1,3,AB Radon Konsult i Roslagen
AB Radon Konsult i Roslagen,5566415450,2,50,Hallberg; Per Jörgen,3,7,AB Radon Konsult i Roslagen|Heartstone Holding Aktiebolag|Tripp - IT Aktiebolag
Martin James Bygg AB,5591394118,2,47,James; Martin Bryce,1,1,Martin James Bygg AB
Larsson Arkitekter i Stockholm Aktiebolag,5562727254,3,52,Larsson; Jan Olof Jerker,6,8,Larsson Arkitekter i Stockholm Aktiebolag|Jerker Larsson AB|FB Larsson Invest 1 AB|Larsson Fastighetsutveckling i Stockholm Projekt 1 AB|Larsson Fastighetsutveckling i Stockholm AB|Larsson Fastigheter i Stockholm AB
Larsson Arkitekter i Stockholm Aktiebolag,5562727254,3,52,Kjær; Lis,2,2,Larsson Arkitekter i Stockholm Aktiebolag|FB Larsson Invest 1 AB
Tailings Consultants Scandinavia AB,5568599129,4,57,Lundell; Dan Oskar,2,5,Tailings Consultants Scandinavia AB|Långtidsperspektivet AB
Heiskanen Construction AB,5567525703,2,46,Cerda Heiskanen; Marcelo Rodney,2,1,Heiskanen Construction AB|Rookoo AB
MULTIBYGG ENTREPRENAD I STOCKHOLM AB,5567890545,1,37,Olofsson; Ulf Johan Stefan,1,5,MULTIBYGG ENTREPRENAD I STOCKHOLM AB
Urban Minds AB,5569068595,4,43,Larsson; Sven Eric Daniel,1,2,Urban Minds AB
Urban Minds AB,5569068595,4,43,Lundberg; Johanna Karolina My,1,6,Urban Minds AB
Infrakonsult STHLM Nord AB,5590542287,5,48,Strand; Mats Erik,1,6,Infrakonsult STHLM Nord AB
Infrakonsult STHLM Nord AB,5590542287,5,48,Aldenhed; Kimmo Johannes,2,1,Infrakonsult STHLM Nord AB|Aldenheds Byggentreprenad AB
