company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Janne A Byggkonsult AB,5569023343,2,54,Andersson; Jan-Olov,1,0,Janne A Byggkonsult AB
Inredarna Uppsala AB,5568460454,4,60,Lehmusviita; Tiina Päivi Helinä,2,0,Inredarna Uppsala AB|Eriksson Marknadskommunikation AB
Inredarna Uppsala AB,5568460454,4,60,Söderman; Angelica Kristina,1,3,Inredarna Uppsala AB
K o G Gustavsson Bygg i Uppsala Aktiebolag,5563262426,2,57,Gustavsson; Kent Arne,1,2,K o G Gustavsson Bygg i Uppsala Aktiebolag
Till-El AB,5591975023,2,43,Franzén; Joackim Kent Lennart,2,2,Till-El AB|Jmf gruppen
Kona Bygg AB,5591319842,2,36,Jaros; Krzysztof Jan,1,2,Kona Bygg AB
Kona Bygg AB,5591319842,2,36,Jaros; Ilona Lilianna,1,1,Kona Bygg AB
Svensk Markform AB,5569810723,2,40,Larsson; Daniel Jon Erik,3,0,DL Logistik & Transport AB|Svensk Markform AB|DL Mark o Transport
Brandbyrån Entreprenad Uppsala AB,5566468848,2,52,Persson; Bert Ola Patrik,1,1,Brandbyrån Entreprenad Uppsala AB
Vänge Villaservice AB,5569922510,2,55,Ericsson; Torbjörn Einar,1,2,Vänge Villaservice AB
Sweline Linjemålning AB,5569081358,3,41,Roukus Löf; Tommie Johan,1,3,Sweline Linjemålning AB
Säkerhetsprofil i Stockholm AB,5566235999,2,56,Vernersson; Jan Willy,1,2,Säkerhetsprofil i Stockholm AB
Bygg Tjänst Rauma Mänd AB,5569136640,2,51,Mänd; Andro,1,0,Bygg Tjänst Rauma Mänd AB
Björklinge Glas AB,5590478078,2,58,Bergström; Hans Lennart,2,2,Björklinge Glas AB|Björklinge Glas o Metall
BIMFormation Sweden AB,5568733553,2,36,Yazdani; Ali Alex,4,4,BIMFormation Sweden AB|Visuma Sweden AB|BIM Education AB|BIM Explorer AB
RailBros AB,5591230197,2,30,Eriksson; Pär Emil,1,0,RailBros AB
Karl Fredrik Larssons Rörfirma Aktiebolag,5564377512,2,62,Larsson; Lars-Erik Andreas,2,4,LokalKapital Sala Heby AB|Karl Fredrik Larssons Rörfirma Aktiebolag
Utsättning i Mälardalen AB,5569224685,2,55,Tängerstad; Lars Georg,3,7,Projekteringsstöd från Drönare MellanSverige AB|Utsättning i Mälardalen AB|Lasse Tängerstad AB
Aktiv Projektledning Uppland AB,5590083720,3,32,Andersson; Adam Anders,2,6,Aktiv Projektledning Uppland AB|Aktiv Projektledning Uppland Holding AB
Enköpings T.A.K Bygg AB,5569688509,2,36,Algeson; Tomas Henry Erik,2,1,Bostadsrättsföreningen Två kryddor|Enköpings T.A.K Bygg AB
Enköpings T.A.K Bygg AB,5569688509,2,36,Algeson; Jannice Marie,2,1,Bostadsrättsföreningen Två kryddor|Enköpings T.A.K Bygg AB
Zotterman & Son AB,5590325147,3,51,Zotterman; Kenneth Roland,2,0,Zotterman & Son AB|Zottermans Elektro Mekaniska
Zotterman & Son AB,5590325147,3,51,Rangstedt Zotterman; Henrik G K,1,1,Zotterman & Son AB
pd-Vent AB,5568156508,2,61,Dawson; Pär Magnus,2,2,pd-Vent AB|Creative Zone AB
Patrik Pettersson Produktion AB,5569641268,2,42,Pettersson; John Patrick,1,2,Patrik Pettersson Produktion AB
Henriks VVS i Uppland AB,5566707237,2,46,Pettersson; Henrik Carl Eskil,1,1,Henriks VVS i Uppland AB
Uppsala Elinstallatör AB,5568254550,2,47,Hedman; Janni Cristian,1,0,Uppsala Elinstallatör AB
Brixder Development AB,5591359632,2,45,Brixder; Erik Olof Sebastian,1,2,Brixder Development AB
Brixder Development AB,5591359632,2,45,Brixder; Karin Cecilia,1,2,Brixder Development AB
Optonet Nordic AB,5591286322,2,49,Johansson; Karl-Göran Mikael,2,3,Optonet Nordic AB|LV Bemanning AB
Marcus Vahtola Byggentreprenader AB,5569485716,2,34,Vahtola; Marcus Valerij,2,6,MV Byggentreprenader|Marcus Vahtola Byggentreprenader AB
Rasbo Rör AB,5568886492,3,55,Söderberg; Dick-Ove Gunnar,1,2,Rasbo Rör AB
Fullerö Bygg & Entreprenad AB,5569096265,2,32,Andersson; Kjell Robin,2,2,Fullerö Bygg & Entreprenad AB|Gamlis Entreprenad
Sun Styr & Regler AB,5567291462,2,58,Uskali; Jarmo Juhani,1,1,Sun Styr & Regler AB
Bibergs Mark & Byggkonsult AB,5569800476,2,59,Biberg; Roger Evert,1,2,Bibergs Mark & Byggkonsult AB
Vaksala Bygg AB,5591314520,4,29,Bernhardsen; Nils Timmy Vallentin,1,0,Vaksala Bygg AB
Vaksala Bygg AB,5591314520,4,29,Wahlund; Roger Christopher,1,0,Vaksala Bygg AB
Östra Bygg & Konsult AB,5591052690,2,46,Schnell; Jan Karl Mattias,1,6,Östra Bygg & Konsult AB
Conair Bygg & Luftbehandling Aktiebolag,5561087742,2,30,Sandström; William Ulf Curt,1,1,Conair Bygg & Luftbehandling Aktiebolag
RP2 Service AB,5591251250,2,27,Millqvist; Peter Robin,2,0,RP2 Service AB|Rp2 Service
Spantra Hus AB,5591562813,3,46,Vestermark; David Efraim,3,2,Spantra Hus AB|Spantra AB|Bostad Drottninggården AB
Spantra Hus AB,5591562813,3,46,Vestermark; Tomas Mikael Josef,2,0,Spantra Hus AB|Spantra AB
Mattias Westergren Bygg AB,5590623335,2,39,Westergren; Per Mattias,3,3,MW Rekrytering|MSWestergren AB|Mattias Westergren Bygg AB
Uppsala Industrifastigheter AB,5568262140,3,42,Jansson; Hans Fredrik,4,6,Uppsala Säkerhetsteknik AB|Uppsala Industrifastigheter AB|Multi Group Uppsala AB|Uppsala Industrifastigheter 2 AB
Grävakuten Uppland AB,5568178494,2,62,Stark; Sven Ola,2,4,Grävakuten Uppland AB|OM Design Uppsala AB
Västlands Maskin AB,5567977441,2,37,Lindblom; Linnea Elvira,2,0,Västlands Maskin AB|M Lindblom Fastigheter AB
Västlands Maskin AB,5567977441,2,37,Lindblom; Åke Magnus,4,0,SIMECO i Tierp Aktiebolag|Västlands Maskin AB|Västlands Entreprenad AB|M Lindblom Fastigheter AB
FARMARTJÄNST I ENKÖPING Aktiebolag,5563861185,4,65,Nordfors; Arne Gerhard Anders,3,4,Nordenergi i Enköping AB|FARMARTJÄNST I ENKÖPING Aktiebolag|Agrovärme Enköping AB
Wida Design AB,5590608088,2,33,Wiberg; Frida Kristina,2,5,Wida Design AB|Wida Design
M.Almgren byggnation & musik AB,5567116875,3,51,Wahlström Almgren; Marcus Oscar S,1,1,M.Almgren byggnation & musik AB
Öbergs Måleri i Knivsta AB,5590741897,2,63,Öberg; Jörgen Torkel,2,0,J2 Måleri AB|Öbergs Måleri i Knivsta AB
HERICO MANAGEMENT AB,5569495020,3,34,Ramsell; Daniel Teodor,1,4,HERICO MANAGEMENT AB
HERICO MANAGEMENT AB,5569495020,3,34,Ramsell; Robert Henrik,1,5,HERICO MANAGEMENT AB
Konstruktionsbyrån i Uppsala AB,5568286388,2,44,Eklund; Joakim Andreas,5,3,Konstruktionsbyrån i Uppsala AB|Bjesse Bygg AB|Bjesse Bygg och Entreprenad AB|Bjesse Hyresfastigheter AB|Bostadsrättsföreningen Dalarnas Längsta
HissProjekt Mattias Högman AB,5568934565,2,52,Högman; Kurt Mattias,4,1,Hisskonsulterna KJM AB|HissProjekt Mattias Högman AB|Hisskonsulterna KJMP Invest AB|LiftCorp Ekonomisk förening
Hantverksportalen i Mälardalen AB,5590680731,2,58,Hellström; Roger Ingemar,2,1,Hantverksportalen i Mälardalen AB|Hantverksportalen Mälardalen
DL Värme & Kylservice AB,5569625725,2,55,Lindkvist; Dennis Conny,4,10,DL Värme & Kylservice AB
ANDERSSON&MOLINS RÖR AB,5590539796,2,46,Molin; Gunnar Andreas,2,4,van Horn Holding AB|ANDERSSON&MOLINS RÖR AB
BIARK-Byggkonsult AB,5567576177,2,66,Ilievski Heed; Bosse Bosko,3,6,Heed Konsultgruppen AB|HEED Konsulter Sverige AB|BIARK-Byggkonsult AB
Projektstrategi Thomas Lindström AB,5569001604,2,42,Lindström; Mats Thomas,3,5,Bostadsrättsföreningen Ymergården|Stefan Lindström IT Security Solutions AB|Projektstrategi Thomas Lindström AB
Bålsta värme o sanitet AB,5568260243,2,51,Åkerman; Bernt Conny,2,1,CÅ Fastigheter AB|Bålsta värme o sanitet AB
Orden Bygg AB,5591558100,2,40,Uint; Orve,1,1,Orden Bygg AB
Orden Bygg AB,5591558100,2,40,Uint; Dana,1,0,Orden Bygg AB
Juda Bygg AB,5590741160,2,42,Jurkus; Darius,1,3,Juda Bygg AB
Brinck Consulting AB,5567910814,5,38,Brink; Per Erik Micael,6,4,Brincks Fastigheter AB|Brinck Consulting AB|Brinck Junior AB|Brinck Romberga 23:21 AB|Romberga Fastigheter i Enköping AB|Fam. Brinck Invest AB
Kalles Bygg & Inredning AB,5590595749,2,61,Eriksson; Carl-Gustav,1,3,Kalles Bygg & Inredning AB
Torget Arkitekter AB,5567245898,2,46,Zetterholm; Lars Svante,1,5,Torget Arkitekter AB
4 Living Sverige AB,5590069398,2,47,Andernéll; Caroline Ulla Elisabeth,1,3,4 Living Sverige AB
Hantverkare Helander AB,5591899108,2,51,Helander; Per Anders,2,0,Hantverkare Helander AB|Hantverkare Helander
Temakonsult i Uppsala AB,5561000570,3,55,Bixon; Anna Maria,5,5,Företagarna Stockholms län AB|Temakonsult i Uppsala AB|Företagarna Mälardalen Service AB|Emma Karlsson Consulting AB|Bixon Konsult AB
Johannes Olofsson Bygg AB,5590347521,2,44,Carlsson; Maria Annelie Margareta,2,0,Annahus-Tunastugan AB|Johannes Olofsson Bygg AB
Johannes Olofsson Bygg AB,5590347521,2,44,Olofsson; Johannes Björn Teodor,1,0,Johannes Olofsson Bygg AB
FERJ AB,5567356265,6,51,Eklund Edman; Frida Elisabeth,1,2,FERJ AB
FERJ AB,5567356265,6,51,Jorlin; Erik Tore,2,2,FERJ AB|SeekNet Holding AB
JHS EL i Sthlm AB,5591525844,3,31,Dahlqvist; Johan,1,7,JHS EL i Sthlm AB
JHS EL i Sthlm AB,5591525844,3,31,Nieminen; Sebasthian Paul Ilmari,1,0,JHS EL i Sthlm AB
Bygg Innovation i Uppland AB,5591423065,2,33,Jansson; Eric Gustaf,1,1,Bygg Innovation i Uppland AB
Husbacka Bygg AB,5568415946,4,52,Mattsson; Pär Mattias,1,1,Husbacka Bygg AB
Nejdbrings Åkeri AB,5566790738,3,51,Nejdbring; Per Tomas Peter,1,7,Nejdbrings Åkeri AB
STAN's Måleri Enköping AB,5567414429,2,58,Wahlund; Anders Öye Thomas,1,0,STAN's Måleri Enköping AB
Bergsta Group AB,5591994297,4,63,Klingberg; Kurt Andreas Gabriel,4,9,doowin AB|Bergsta Group AB|Newwin Holding AB|Razortown Holding AB
Add Details AB,5590022983,5,49,Ekegren; Jennie Maria Ulfsdotter,2,6,Norrgrannas Jennie AB|Add Details AB
Add Details AB,5590022983,5,49,Hellberg; Ingrid Caroline,1,0,Add Details AB
Björklinge El Magnus Pettersson AB,5565790481,2,64,Pettersson; Nils Magnus,1,4,Björklinge El Magnus Pettersson AB
Uppsala Schakt & Transport AB,5569635088,3,45,Jansson; Erik Tonni,1,0,Uppsala Schakt & Transport AB
Uppsala Schakt & Transport AB,5569635088,3,45,Leinvall; Nils Martin Rickard,1,0,Uppsala Schakt & Transport AB
cvl.s plåtslageri AB,5591233266,2,24,Ljungberg; Mattias Carl-Viktor,2,0,Jobsby Gård Aktiebolag|cvl.s plåtslageri AB
Arkiland Landskapsarkitektur AB,5565665626,2,45,Dunca; Dinu,1,1,Arkiland Landskapsarkitektur AB
PID Piling Development Aktiebolag,5563241263,2,72,Berglars; Bo Vilhelm,2,2,Vänga islandshästar Handelsbolag|PID Piling Development Aktiebolag
Wedins schakt AB,5591459770,2,41,Wedin; Alexander John Olof,1,1,Wedins schakt AB
Koldby Andersen Bygg AB,5590255724,3,41,Andersen; John Thomas Koldby,1,0,Koldby Andersen Bygg AB
Bröderna Sundins Schakt Aktiebolag,5563628113,3,62,Sundin; Karl Johny,2,2,Ösbytorparn|Bröderna Sundins Schakt Aktiebolag
Agritekt M&P AB,5563261048,3,48,Mattsson; Per-Arne Kristian,2,2,Agritekt M&P AB|Lufttorkade Produkter i Sverige AB
Gimo Bygg & Inredning AB,5568571698,2,50,Karlström; Hans Christer,6,1,Roos Redovisning & Konsultation AB|Gimo Bygg & Inredning AB|Lunds Måleri i Gimo AB|Roos Affärsutveckling i Gimo AB|Företagsrådgivarna i Gimo AB
Kristeda Bygg och grävmaskiner AB,5569288599,2,35,Jarusauskas; Edgaras,1,1,Kristeda Bygg och grävmaskiner AB
Horseguard FranskaElbandet AB,5591841126,2,60,Blomqvist; Louise Christine,4,5,Horseguard FranskaElbandet AB|Sandbywestern AB|Unfinity Handelsbolag|Horseguard Franska Elbandet Gilo Handelsbolag
Dannemora El AB,5590164629,2,60,Westerlund; Håkan Sören Ingemar,1,3,Dannemora El AB
Global Fiber Tech Scandinavia AB,5590509245,3,47,Nassar; Fady,1,1,Global Fiber Tech Scandinavia AB
Global Fiber Tech Scandinavia AB,5590509245,3,47,Zawawi; Lina,1,1,Global Fiber Tech Scandinavia AB
AB Spolteknikern Mälardalen,5592011810,2,31,Hedenborg Högqvist; Madeleine Anette,1,1,AB Spolteknikern Mälardalen
D-schakt entreprenad AB,5568401177,2,38,Ellström; Johan Erik Daniel,1,1,D-schakt entreprenad AB
Lyxell Rör AB,5591152102,2,41,Bergström Lyxell; Carl Tobias,2,1,Lyxell Rör AB|LYXELL RÖR
J. Andersson Entreprenad & Byggservice AB,5568523509,2,65,Andersson; Jan-Olof,1,3,J. Andersson Entreprenad & Byggservice AB
Bro Isol AB,5591742605,2,60,Palm; Nils-Erik Gunnar,2,2,Max Palm AB|Bro Isol AB
HiQ Bygg AB,5566756465,2,43,Magnelöv; Jan Krister,1,2,HiQ Bygg AB
Bergmans Entreprenad & Lantbruk AB,5569055220,2,40,Bergman; Sandra Helen Therés,1,1,Bergmans Entreprenad & Lantbruk AB
Aktiebolaget Fasth Elteknik,5591205272,2,32,Fasth; Per Erik,1,4,Aktiebolaget Fasth Elteknik
Kihlström bygg- och fastighetskonsult AB,5591455240,3,51,Kihlström; Per Gunnar Pontus,2,0,Kihlström bygg- och fastighetskonsult AB|Kihlström byggkonsult
Tierps Måleri AB,5565657581,2,54,Hermansson; Jan Torsten,1,5,Tierps Måleri AB
MGKS Grund&Bygg AB,5591134209,2,46,Steiner; Stig Henrik Lennart,6,9,AKrit Hus AB|GGSSBYGG AB|Long Valley Aktiebolag|MGKS Grund&Bygg AB|OTFL Bygg och Entreprenad AB|HeSaPa Holding AB
Upplanda Ventilation & Service AB,5568934532,2,46,Mård; Per Isak,3,1,Perras Motor & Mekaniska|Upplanda Ventilation & Service AB|Ideella föreningen Throttle Twisters MC med firma Throttle Twisters
JSB Mark och anläggning AB,5568094014,2,31,Borg; Joakim Stefan,1,2,JSB Mark och anläggning AB
EMB Uppsala Aktiebolag,5566771126,2,47,Qvarnström; Ulf Markus,1,5,EMB Uppsala Aktiebolag
Måleritjänster i Uppsala AB,5567687354,2,51,Östlund; Rolf Christer,1,1,Måleritjänster i Uppsala AB
Proestate i Sverige AB,5568416183,2,48,Gejvall; John Christer,1,2,Proestate i Sverige AB
Kjell Rickling AB,5565371241,2,62,Rickling; Kjell Ingemar,5,0,KR Blästringsservice|K Rickling Fastigheter|Kjell Rickling AB|Sneby Fastigheter AB|Rickling Holding AB
Alunda Projektledning AB,5568958580,2,63,Lund; Sven Erik,1,0,Alunda Projektledning AB
Holmstedts Måleri Aktiebolag,5563215267,3,70,Holmstedt; Per Olof,1,2,Holmstedts Måleri Aktiebolag
Lunda Consulting AB,5569320624,2,62,Andersson; Bengt Per-Olow,1,2,Lunda Consulting AB
Sandåsens Bygg AB,5569173965,2,45,Karpmyr; Matti Mikael,1,4,Sandåsens Bygg AB
LEST AB,5569729618,2,41,Johansson; Tobias Lars-Olof,4,0,Tobias Johanssons Bygg & Transport AB|Storvreta Maskin- & Fastighetsservice AB|LEST AB
LEST AB,5569729618,2,41,Lindström; Johan Helge,1,1,LEST AB
XCS Group AB,5568815038,2,47,Westberg; Monika Maria Katarina,3,3,XCS Group AB|Byggresursen i Sverige|XCS Holding AB
XCS Group AB,5568815038,2,47,Jansson; Karl Benny Erik,3,6,XCS Group AB|Byggresursen i Sverige|XCS Holding AB
REIMNOR Förvaltning AB,5569675159,4,45,Falk; Sam Alexander Gunnar,9,1,REIMNOR NTB AB|REIMNOR Förvaltning AB|Parand Solutions AB|REIMNOR BTJ AB|REIMNOR Invest AB|REIMNOR FMB AB|REIMNOR Holding AB|Asterheim Holding AB|HSB:s Bostadsrättsförening Trean i Uppsala
Simon Strands bygg & montage AB,5591600332,2,43,Strand; Simon Nils Christer,1,0,Simon Strands bygg & montage AB
Larssons Plåt & Bygg AB,5590681804,3,46,Larsson; Karl Erik Jonas,1,0,Larssons Plåt & Bygg AB
Krägga Bad AB,5569100166,3,38,Mattsson; Joakim Peter,1,2,Krägga Bad AB
Nahléns Måleri Aktiebolag,5564884517,2,59,Nahl‚n; Hans-Olov,1,2,Nahléns Måleri Aktiebolag
DIXZON AB,5591113070,2,37,Dicksson; Lars Peter Manne,3,2,DIXZON AB|Dicksson Industripartner AB|Upplands Gräsmattor
Stefan Janssons rör AB,5567952683,2,50,Jansson; Stefan Erik,1,2,Stefan Janssons rör AB
WGM PRODUKTION AB,5591051924,2,38,Ericson; Mona Weronica,1,0,WGM PRODUKTION AB
Morell-Heinänen AB,5591657712,3,56,Morell; Staffan Tage,1,1,Morell-Heinänen AB
Morell-Heinänen AB,5591657712,3,56,Morell Heinänen; Päivi Hannele,1,0,Morell-Heinänen AB
NSI Nordisk Svets & Installationsteknik AB,5568706930,2,43,Sandberg; Marcus Gert Peter,3,0,Mardue Properties AB|Masaab AB|NSI Nordisk Svets & Installationsteknik AB
Business Solution by Olsson AB,5591528855,2,38,Olsson; Johan Lars,1,4,Business Solution by Olsson AB
Tom & Jocke AB,5569928251,2,51,Vahlberg; Tom Ingmar,1,0,Tom & Jocke AB
Henriksberg gräv o maskin AB,5591568083,3,63,Helén; Karl Ove Mikael,3,4,Henriksberg gräv o maskin AB|Henriksbergs Gräv|Turbomackans catering
MM Doer Solutions Aktiebolag,5590291257,3,35,Engblom Bouveng; Marcus Per Eric,1,0,MM Doer Solutions Aktiebolag
Konsultfirma J Johansson AB,5569033300,2,43,Johansson; Johan Robert,2,5,Nils Sjölund Installationskonsult AB|Konsultfirma J Johansson AB
Svensk Teleledning AB,5591489405,2,49,Holmberg; Anders Erik,1,4,Svensk Teleledning AB
Felin Uppsala AB,5569000655,3,38,Andersson Sundberg; Lars Fredrik,5,7,Latitude-59 i Uppsala AB|Skottens Plast AB|ELFC Fastigheter AB|Felin Uppsala AB|ELFC AB
CI Patina Golv AB,5568919921,2,63,Carlsson; Lars Torbjörn,1,1,CI Patina Golv AB
Acutera AB,5569086795,3,53,Bexelius; Per Fredrik,4,4,Acutera AB|Fastighetsbolaget 7046 i Nacka AB|Mitera Bygg AB|Learn for Life Sverige AB
Eriks Golvslipning AB,5590421748,2,60,Sakari; Johan Erik,1,3,Eriks Golvslipning AB
J.G.N. Bygg & Projekt AB,5567486781,2,48,Nordström; Jan Gunnar,6,4,BYLERO AB|Coeli Fastighet I AB|J.G.N. Bygg & Projekt AB|Coeli Fastighet II AB|Coeli Holding Fastighet II AB (publ)|Hästen 19 AB
OJ - EL AB,5568962657,2,57,Jäderström; Per Olof,2,0,OJ - EL AB|OJ - EI service & installationer
Uppsala Byggproduktion AB,5569512824,2,58,Gylje; Per Erik Rikard,1,2,Uppsala Byggproduktion AB
Aktiebolaget Färnström och Nilsson,5561212993,2,67,Nilsson; Per-Erik Mikael,1,0,Aktiebolaget Färnström och Nilsson
Sverkers konsulttjänst AB,5568225576,2,63,Öster; Karl Håkan Sverker,1,2,Sverkers konsulttjänst AB
Survey4BIM AB,5591695753,2,48,Delgado Sánchez; Sergio,1,2,Survey4BIM AB
Sandika FBF AB,5591856710,2,40,Thuré; Jimmy Lars-Ingvar,4,4,Östhammars Spelkiosk AB|Glumoff Konsult AB|Sandika FBF AB|Barnpsykologerna i Uppsala AB
LAHTI GROUP AB,5568107220,4,47,Lahti; Valborg Eleonora,1,2,LAHTI GROUP AB
LAHTI GROUP AB,5568107220,4,47,Lahti; Curt Ingemar,2,3,Törnby Gård AB|LAHTI GROUP AB
Suber Projektpartner AB,5569607822,2,39,Kvant Suber; Katarina Maria,1,0,Suber Projektpartner AB
Wesses Gräv AB,5568357312,3,46,Westman; Stig Håkan Lennart,1,2,Wesses Gräv AB
Allte AB,5569616336,2,63,Åslund; Göran Henrik,1,2,Allte AB
JF Bergstens Måleri & Mattor BMM Aktiebolag,5564097268,2,69,Bergsten; Jim Sören Försten,1,1,JF Bergstens Måleri & Mattor BMM Aktiebolag
Tony Rylander AB,5567014849,2,57,Rylander; Tony Gert Ingemar,4,1,Prefab bolaget i Västerås AB|Prefabprojekt i Västerås AB|Tony Rylander AB|3JT Holding AB
Promote Relations i Sverige AB,5566898242,3,51,Lindau; Joel Dan Oscar,5,13,Svenska Prospectum AB|Social ekonomi Uppsala ekonomisk förening|Promote Relations i Sverige AB|Dan Lindau Invest AB|EZ Rental AB
Uppsala Bygg- o Fastighetsservice AB,5569403529,2,60,Söder; Bo Ingemar,1,1,Uppsala Bygg- o Fastighetsservice AB
Dsgn Create Uppsala AB,5569322638,2,38,Fredelund Pedersen; Magnus Gabriel,2,5,Scandinav Work Tools AB|Dsgn Create Uppsala AB
Blomqvist Plåtslageri AB,5569897977,2,38,Blomqvist; Tomas Patrik,5,6,Blomqvist Plåtslageri AB|Hamre Event AB|Allcert AB|ALC Fastigheter AB
Blomqvist Plåtslageri AB,5569897977,2,38,Blomqvist; Astrid Madeleine,1,0,Blomqvist Plåtslageri AB
Maicon Maskin AB,5591117113,3,52,Karlsson; Thomas Andreas,3,2,Maicon Maskin AB|Maicon Infrakraft AB|MiNo Maskin AB
Uppsala Construct AB,5591430581,2,38,Makaganiuk; Vitalii,1,1,Uppsala Construct AB
Uppsala Projektstyrning AB,5568841125,2,42,Pettersson; Claes Åke Erik,2,1,Uppsala Projektstyrning AB|Projektlaget Sverige AB
MJ Borg Byggprojektering AB,5590025663,2,60,Borg; Lennart Oskar,2,4,Heby Städ & Flytt AB|MJ Borg Byggprojektering AB
MJ Borg Byggprojektering AB,5590025663,2,60,Borg; Manfred Jakob,1,6,MJ Borg Byggprojektering AB
J.Sandberg Bygg&Konsult AB,5568504996,2,44,Sandberg; Jonas Per Anders,1,3,J.Sandberg Bygg&Konsult AB
Alfareal AB,5569213266,2,67,Carlsson; Alf Eric,4,45,Alfareal Bostad AB|Alfareal AB|Ewention AB|Alfareal Fastigheter AB
Timmerhyttan Bygg AB,5568800683,2,43,Nordenberg; Hans Göran,1,1,Timmerhyttan Bygg AB
AW UPPLANDS BYGG AB,5590355045,2,45,Wach; Adam,2,0,AW UPPLANDS BYGG AB|AW Upplands Bygg
Tiunda Mark och Miljö AB,5569948630,2,59,Lönnemyr; Bo Christer,3,2,Tiunda Mark och Miljö AB|Fastighets Aktiebolaget Hans Engström|Tiunda Mark och Miljö
Curma El & Bygg AB,5590105739,3,52,Eggmark; Curt Erland,1,0,Curma El & Bygg AB
Curma El & Bygg AB,5590105739,3,52,Forslund; Magnus Karl Johan,1,0,Curma El & Bygg AB
Sedek anläggning AB,5591243638,2,31,Karhula; Simo Johannes,1,1,Sedek anläggning AB
gjproduktion Arkitektur & Ekodesign AB,5569878340,5,46,Johansson; Gustav Allan Göran,1,2,gjproduktion Arkitektur & Ekodesign AB
Vittinge Kyla & Värme AB,5591767099,2,58,Sandell; Robert Wilhelm,3,0,Kommanditbolaget HUNDEX Hundägarutbildningar|Vittinge Kyla & Värme AB|Vittinge Kyla & Värme
Vittinge Kyla & Värme AB,5591767099,2,58,Sandell; Eva Erika,1,0,Vittinge Kyla & Värme AB
RL bygg och keramik AB,5565436218,2,47,Eriksson; Hans Robert,1,3,RL bygg och keramik AB
Mälarmontören i Uppland AB,5566802269,2,45,Hollén; Gert Daniel Christer,2,2,Holund AB|Mälarmontören i Uppland AB
Amulone AB,5590820279,2,61,Lind; Lars Urban,1,1,Amulone AB
Amulone AB,5590820279,2,61,Lind; Susanne Anne-Marie,1,1,Amulone AB
westberg bygg&fastighets AB,5569417867,2,57,Westberg; Pål Anders,2,5,westberg bygg&fastighets AB|Westberg Bygg & Projektledning
westberg bygg&fastighets AB,5569417867,2,57,Westberg; Maria Sophie Helén,1,2,westberg bygg&fastighets AB
DLG Projektledning AB,5592044563,2,42,Ljungberg; David Elias Emanuel Curt,1,0,DLG Projektledning AB
Svensk Bygg & Fastighetsteknik AB,5566758537,2,45,Frisk; Ulf Robert,1,2,Svensk Bygg & Fastighetsteknik AB
NODD AB,5590059795,2,48,Lundell; Hans Johan Vilhelm,3,1,Nodd Sverige AB|NODD AB|ATM Notation AB
El & Fastighetsservice; Enköping AB,5568782634,2,55,Rauherz; Christer Peter Andreas,2,4,Bostadsrättsföreningen Irek|El & Fastighetsservice; Enköping AB
CrAn Konsult AB,5562892157,2,69,Johansson; Yngve Christer,2,3,HC2 Förvaltning AB|CrAn Konsult AB
MCA Produktion AB,5569703233,2,54,Andersson; Christer Per-Arne,9,24,Markona AB|UPPENT Upplands Entreprenadmaskiner AB|MCA Produktion AB|Stora Björkby Industripark AB|MCA Entreprenad Uppland AB|MCA förvaltning i Uppsala AB|TLC Tryckluftcentralen Holding AB|Markona Holding AB|Fåglarö TPB Ekonomisk förening
Frebbenkonsulterna AB,5568909377,4,62,Andréasson; Inger Elisabet,2,6,Bostadsrättsföreningen Grims Gård|Frebbenkonsulterna AB
Runlin Consulting AB,5591191530,2,68,Lindström; Karl Erik Runar,1,0,Runlin Consulting AB
Eriksson & Nilsson fastigheter AB,5568089022,2,47,Eriksson; Hans Erik,3,2,Eriksson & Nilsson fastigheter AB|Öregrunds El & VVS AB|Kanikebol Holding AB
Vidans AB,5569894834,2,45,Vidfält; Kim Johan,3,0,Tyglycka AB|Vidans AB|Vidan's Allservice
JaBeKo AB,5566370549,2,60,Bergblom; Jan Olof Mac,1,0,JaBeKo AB
UEVAB; Uppsala entreprenad och VVS AB,5566858584,3,52,Jansson; Ove Torbjörn,1,2,UEVAB; Uppsala entreprenad och VVS AB
Nordupplands Bygg & Entreprenad AB,5590520564,2,52,Löthman; Olle Elias,1,1,Nordupplands Bygg & Entreprenad AB
Staffsolutions Nordic AB,5565934766,2,56,Blomquist; Lennart Michael,2,4,Toastmaster Proccasion International AB|Staffsolutions Nordic AB
DA Utemiljö AB,5590077847,2,40,Andersson; Torgny Eilert Daniel,2,2,Alex Anläggningstjänst AB|DA Utemiljö AB
Upp & Ner i Uppsala AB,5567938492,2,60,Lundkvist; Carl Edward Daniel,2,1,Magdalena Lundkvist Design Studio AB|Upp & Ner i Uppsala AB
Jetgrund Aktiebolag,5561613216,2,75,Eriksson; Bengt Göran,2,6,Metlab Fastigheter AB|Jetgrund Aktiebolag
Jens Hellund EL AB,5569518664,3,63,Hellund; Bengt Ove,1,1,Jens Hellund EL AB
Jens Hellund EL AB,5569518664,3,63,Hellund; Jens Elias,2,2,Thstar AB|Jens Hellund EL AB
Olandsbygdens Golf AB,5566282587,8,61,Löfqvist; Sven Ove,1,2,Olandsbygdens Golf AB
SWEDINAX AB,5590582614,2,37,Sarovs; Sergejs,2,3,SWEDINAX AB|SWEDINAX
Besiktningskonsult Håkan Busk AB,5569107872,2,63,Busk; Bengt Håkan,1,1,Besiktningskonsult Håkan Busk AB
