company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
T.W.I.S.M AB,5568709272,2,41,Herendic; Ivica Zeljko,3,5,T.W.I.S.M AB|glada hem AB|Artists of Technology AB
Galleri Sladdergatan AB,5566502273,2,55,Widell; Åke Torbjörn,1,7,Galleri Sladdergatan AB
Elektrovision i Helsingborg AB,5568247448,2,57,Persson; Sven-Erik Fritz Stig,1,1,Elektrovision i Helsingborg AB
Light View AB,5569283368,2,55,Bernsson; Anders Olof,2,5,Light View Stockholm AB|Light View AB
Marios living solution AB,5591712822,2,35,Khatab; Marios,2,1,Marios & Jakob bygg och export AB|Marios living solution AB
S Sandby bleck och plåtslageri Aktiebolag,5562793868,3,36,Sahlin; Nils Jakob,3,2,S Sandby bleck och plåtslageri Aktiebolag|Lokalbolaget i Södra Sandby AB|Lokalbolaget i S Sandby Förvaltnings AB
Murforum i Lund AB,5568278021,3,68,Sandin; Bengt Kenneth,3,2,Murforum i Lund AB|Sandin Ekonomikonsult AB|HANDELSBOLAGET PUFU-KONSULT
Atles Sverige AB,5569348922,2,56,Davidsson; Lennart Mattias Bond,3,4,Österlens Lunchkök AB|Justice Holding AB|Atles Sverige AB
Aktiebolag Gränslös Kompetens Civ ing Krister     Pettersson,5564256872,2,44,Pettersson; Hans Krister,1,3,Aktiebolag Gränslös Kompetens Civ ing Krister     Pettersson
Malmströms Bygg i Malmö Aktiebolag,5563413367,2,70,Malmström; Lennart Bertil,3,1,Nordiska Organisationen för Kulturell förmedling  ekonomisk förening|The Ukulele Orchestra of Sweden Handelsbolag|Malmströms Bygg i Malmö Aktiebolag
Projektledning Helsingborg AB,5568639156,2,63,Erikson; Erik Ingemar,5,3,Höganäs kommun Örestrandsanläggningen AB|Projektledning Helsingborg AB|Schwedenland Sverige AB|Konsultbyrån Teknik & Juridik Kommanditbolag|AHE Projekt Handelsbolag
Func Design AB,5568724834,3,41,Stahre; Fredrik Olof Nicklas,1,1,Func Design AB
Daniel Mauno Design AB,5569576597,2,39,Mauno; Daniel Erik,2,5,Daniel Mauno Design AB|Formverkat ekonomisk förening
Danir Fastigheter Aktiebolag,5562622729,3,57,Bångman; Bert-Ola,5,3,Danir Fastigheter Aktiebolag|Bokar Invest AB|EVELINA SHOPEN|LEBOB AB|Mörtenio i Östersund AB
Brunns Butiksinstallationer AB,5566495353,2,64,Brunn; Urban Gunnar Gerhard,1,5,Brunns Butiksinstallationer AB
Euro Sempra Power AB,5565772638,5,59,Sjögren; Leif Gunnar Alfred,5,3,Paxxo Fastigheter AB|Euro Sempra Power AB|ByLakeBranch AB
Tidymaker AB,5564866753,2,84,Andersson; Nils Börje Sigvard,3,33,Hecani Bistro AB|Pomeral Aktiebolag|Tidymaker AB
Cedar Point AB,5591660088,2,45,Brockdorff; Guy John,1,0,Cedar Point AB
Qspace AB,5568874233,2,61,Treble-Read; Henrik Edward,1,0,Qspace AB
Qspace AB,5568874233,2,61,Joberg Treble-Read; Karin Jeanette,2,0,Qspace AB|Qspace
Signalgruppen AB,5591261325,3,34,Tvermoes; Eva Anna Sofie,2,0,Tvermoes Konsult Kommanditbolag|Signalgruppen AB
Relinings Teamet Syd AB,5591983852,2,33,Krasnici; Adis,1,0,Relinings Teamet Syd AB
Proctech förgasningsteknik AB,5567236210,2,49,Månsson; Hans,2,5,Proctech Konsult AB|Proctech förgasningsteknik AB
Nobleknob AB,5591563589,2,46,Orrling; Håkan,3,2,Nobleknob AB|BLK KLIPPE AB|artmetall AB
Jorgen Hansen Consulting AB,5569320236,2,63,Hansen; Hans Jörgen,4,3,Novellia Nordic AB|One 2 One International Aktiebolag|Jorgen Hansen Consulting AB|Megateam International AB
Parallellum AB,5569279879,2,54,Lindskoug; Hans Henrik Tobias S,6,24,Topanga Kakel Byggteknik Lund AB|Parallellum AB|Lundalansen AB|Gudhjem Capital Kommanditbolag|Lundavillan AB|Crystal C Brands AB
Ivetofta Bygg AB,5569338295,2,65,Klint; Ingela Rose-Marie,2,1,Bostadsrättsföreningen Hästhoven|Ivetofta Bygg AB
Global Can Consultant AB,5569277436,2,49,Holmqvist; Anders Robert,1,0,Global Can Consultant AB
TGV Bygg och Entreprenad AB,5591857098,3,48,Abdul-Karim; Walid,1,5,TGV Bygg och Entreprenad AB
Bergengrens Group AB,5591890719,4,45,Bergengren; Hampus Eric,2,0,Bergengrens Group AB|Bergengrens rivning och håltagning AB
Hammenhög Förvaltning AB,5564580248,3,67,Tuvesson; Nils Bertil Tommy,1,1,Hammenhög Förvaltning AB
Projektadministration i Lund AB,5565375309,2,83,Näsman; Tord Sören,1,3,Projektadministration i Lund AB
DEA SWEDEN AB,5591390694,4,42,Azarpour; Alexander Saman,1,3,DEA SWEDEN AB
Proofa i Höör AB,5566578125,2,75,Liljedahl; Stig Rune,1,4,Proofa i Höör AB
Rock Entreprenad AB,5591300305,5,50,Nilsson; Per Henrik Andreas,2,0,Rock Entreprenad AB|Matteröds fiber ekonomisk förening
Lantmännen Bränsleteknik AB,5563012771,3,56,Höjer; Torvald Magnus Erik,5,26,Cargotec Sweden Aktiebolag|Dataväxt AB|Lantmännen KRAFFT AB|HMH Consultants AB|Lantmännen Bränsleteknik AB
Timo Engström AB,5569187908,2,66,Engström; Karl Timo,2,7,Engström & Engström AB|Timo Engström AB
VVS-Service Skåne AB,5569189870,2,50,Gustafsson; Marianne Pia-Charlott,2,3,My Choice AB|VVS-Service Skåne AB
VVS-Service Skåne AB,5569189870,2,50,Gustafsson; Per Johan,3,3,My Choice AB|VVS-Service Skåne AB|Hundkorgen i skåne
Steny Marmor & Granit AB,5569913634,3,63,Hössung; Bengt Ove,4,4,Marmor & Granit i Kristianstad Aktiebolag|Steny Marmor & Granit AB|SOMAB Sten o Montering AB|Hössung Sten & Design AB
Akoustos AB,5568364821,4,63,Issal; Raimo Daniel,4,6,Issal Konsult Aktiebolag|RI Executive Consulting AB|Akoustos AB|EF'S STIFTELSE FÖR FÖRETAGSUTVECKLING
Inwi AB,5569317695,2,45,Broman; Martin Johan Lennart,1,0,Inwi AB
Inwi AB,5569317695,2,45,Wennergren; Anna Maria,1,1,Inwi AB
ENOK AB,5565839577,2,31,Hörnfeldt; Karl Enok Wilhelm,3,1,ELQ Handelsbolag|ENOK AB|CARODENT AB
E4 Consulting AB,5567773204,2,45,Erneholt; Jens Gunnar,1,2,E4 Consulting AB
ALBERTA Aktiebolag,5563826667,2,77,Burström; Per Gunnar,2,2,ALBERTA Aktiebolag|Ledrup Medical AB
Anomaly AB,5591262380,3,48,Amasalidis; Andreas Dimitris,2,1,Anomaly AB|Hässleberga Holding AB
Skotthusa Fönsterrenovering AB,5567662191,2,45,Persson; Anna-Karin,1,4,Skotthusa Fönsterrenovering AB
Idé & Design Europeiska Aktiebolag,5564908357,2,58,Nordin; Lars Roger,2,3,CAD Studion i Skåne AB|Idé & Design Europeiska Aktiebolag
Sollie Consulting AB,5563844363,2,33,Sollie; Adrian Öivinn Svante,1,1,Sollie Consulting AB
CHM BYGGKONSULT AB,5591236830,3,54,Peters; Karin Marianne,2,1,CHM EL I SKÅNE AB|CHM BYGGKONSULT AB
CHM BYGGKONSULT AB,5591236830,3,54,Mårtensson; Peter Axel Christer,3,6,Ted K Mårtensson Group Sverige AB|CHM EL I SKÅNE AB|CHM BYGGKONSULT AB
Projektledaren Lars B Olofsson AB,5566019203,2,66,Olofsson; Lars-Bertil,1,2,Projektledaren Lars B Olofsson AB
Virled AB,5569719163,2,53,Seuranen; Gösta Allan,2,4,Emprowa AB|Virled AB
Görtz Heatcalc AB,5567304083,2,57,Görtz; Stig Roland,3,13,Hovenia Dulcis AB|AMARANT INDUSTRI AB|Görtz Heatcalc AB
Aguila Industrial Network AB,5567377527,2,69,Andersson; Stig Göte,2,3,Aguila Industrial Network AB|Skurup Engineering Aktiebolag
Brink Infra AB,5591247134,2,34,Brink; Cim Dennis,1,1,Brink Infra AB
Lingefelt & Co AB,5591688873,2,32,Lingefelt; Eva Ulrika,3,1,Lingefelt & Co AB|Niclas Hellberg Pappservice AB|Niclas Hellberg Plåtservice AB
Broby nr 7 AB,5591607006,2,34,Larsson; Anna Theresa,1,0,Broby nr 7 AB
CE Mena AB,5591976971,3,47,Mena; Emil Andreas,2,1,CE Mena AB|Lomma Bygg & Montage AB
CE Mena AB,5591976971,3,47,Mena; Jenny Carolina Sandra Theresia,2,3,CE Mena AB|Lomma Bygg & Montage AB
Li&To Bygg i Viken AB,5568864986,2,42,Lundin; Tommy Leif Gösta,1,0,Li&To Bygg i Viken AB
Adducere Management AB,5569553992,2,36,Renvert; Björn Håkan,6,3,VS Gruppen Syd AB|Brodda Engineering AB|Adducere Management AB|VSG Service Syd AB|Renvert Invest AB|Stius AB
Swedish Ninja AB,5568917149,2,56,Göransson; Magnus Walter,1,5,Swedish Ninja AB
Swedish Ninja AB,5568917149,2,56,Gustavsson; Eva Maria Margaretha,2,4,Swedish Ninja AB|Lokalen i Malmö AB
PROFAS AB,5566595871,2,53,Stenberg; Fredrik Sebastian,2,9,Rutek Byggnads AB|PROFAS AB
Varvstorget Aktiebolag,5568385982,2,55,Olin; Mari Ingela,2,2,Varvstorget Aktiebolag|ONAB Fastigheter AB
LK FASTIGHETER OCH EL AB,5591588560,4,38,Lavesson; Markus Joakim,2,0,LK FASTIGHETER OCH EL AB|Elektrikern Jocke
NR Maskin o Byggteknik AB,5566546858,2,65,Rydén; Nils Östen,1,1,NR Maskin o Byggteknik AB
Anna Hertzman AB,5590911649,2,36,Hertzman; Anna Maj-Britt,1,4,Anna Hertzman AB
Nordic Concrete West AB,5591238000,4,45,Svensson; Karl Marcus Daniel,5,5,Nordic Concrete AB|Solid properties No1 AB|Nordic Concrete West AB|Betongrådet Kommanditbolag|Knox Investment AB
El Eliten i Skåne AB,5591404891,2,56,Sadikovic; Esmir,2,1,El Eliten i Skåne AB|El Eliten i Skåne
Vittsjö Bygg Aktiebolag,5563844884,3,73,Svensson; Ulf Jonny Kenneth,1,0,Vittsjö Bygg Aktiebolag
DeZign Hus i Skåne AB,5567347611,2,59,Kukulovic; Malisa,3,3,DeZign Hus i Skåne AB|THFLifestyle AB|Dezignhus Stephanie Invest AB
Alouise Förvaltnings AB,5565072708,2,69,Westerlund; Jonas Carl Anders,8,4,Vissångaren Holding AB|Oscar Landskrona Förvaltnings AB|Bo Larsson Fastighetsförvaltning|Bo Larsson Förvaltnings AB|Sigfrid Larsson Förvaltnings Aktiebolag|Alouise Förvaltnings AB|Signe Förvaltnings AB|Viskängen Holding AB
Bornhager Arkitekt AB,5590796339,2,61,Bornhager; Jenny Maria,2,3,Bornhager Arkitekt AB|B.A.S Arkitektkontor
H S ByKonsult AB,5566025457,2,64,Svensson; Hans Alfred,1,1,H S ByKonsult AB
Ramsåsa Entreprenad AB,5566264007,2,65,Eriksson; Jan Åke Christer,1,1,Ramsåsa Entreprenad AB
Michael Håkansson Bygg AB,5568421175,2,57,Håkansson; Erik Michael,1,1,Michael Håkansson Bygg AB
Xelano Byggnads AB,5590758412,2,35,Ekenborn; Alexander Bruno,2,7,Xelano Byggnads AB|XELANO
Abskissa Arkitekter Aktiebolag,5565963104,2,65,Löfgren; Mats Håkan Rikard,2,0,Abskissa|Abskissa Arkitekter Aktiebolag
Hunnebo Shipping AB,5569093031,2,62,Törnblom; Per-Håkan Erik,1,13,Hunnebo Shipping AB
Esparlous Design AB,5569800666,3,51,Raoufi; Matthew Mehdi,2,3,Esparlous Design AB|Esparlous AB
Pinewood urban landscape AB,5590499702,2,68,Krigström; Karl Peter,1,2,Pinewood urban landscape AB
Cappelen Creative AB,5592103351,2,40,Holst; Jacob Fredrik Cappelen,3,5,Cappelen Dimyr Aktiebolag|Cappelen Creative AB|Sticks and Stones AB
Protect Skydd i Scandinavien AB,5569594269,2,39,Ljepoja; Bojan,2,5,Protect Skydd i Scandinavien AB|Protect Skydd i Scandinavien
Protect Skydd i Scandinavien AB,5569594269,2,39,Jovancevic Ljepoja; Milka,1,3,Protect Skydd i Scandinavien AB
Helen Sturesson AB,5569415531,2,60,Sturesson; Helen Kerstin Maria,2,3,Helen Sturesson AB|Lokalen i Malmö AB
Spångens Mark & Anläggning AB,5565641726,2,53,Karlsson; Per Niklas,2,1,HN Gris AB|Spångens Mark & Anläggning AB
I. A-Kross & Entreprenad AB,5568632557,2,62,Andersson; Göran Inge,1,7,I. A-Kross & Entreprenad AB
Elteknikhuset i Malmö AB,5591954176,1,46,Hansson; Mats Roger,1,1,Elteknikhuset i Malmö AB
REN DESIGN in Sweden AB,5569868424,2,57,Sjönvall; Per Wilhelm,3,3,Dégick AB|Liljansbo AB|REN DESIGN in Sweden AB
Ledelektrikern i Glostorp AB,5591407548,2,46,Sigurjonsson; Gudmundur Sigurdur,3,2,Ledelektrikern i Glostorp AB|Ledelektrikern i Glostorp|Klar Hästgård
Ledelektrikern i Glostorp AB,5591407548,2,46,Hultqvist; Gunnel Helena,1,1,Ledelektrikern i Glostorp AB
Anders Blom Mätteknik AB,5569782716,2,62,Blom; Anders Johan,1,1,Anders Blom Mätteknik AB
Grundströms Ventilation AB,5590470778,2,61,Grundström; Anne Cecilia,1,2,Grundströms Ventilation AB
K Wiktorin Isolering Aktiebolag,5563813954,2,49,Wiktorin; Jörgen Kenneth,3,1,KÅWE - ISOLERING HANDELSBOLAG|Wiktorin montage AB|K Wiktorin Isolering Aktiebolag
Magnus Lidströms Byggtjänst AB,5566541685,2,47,Lidström; Lars Magnus,1,0,Magnus Lidströms Byggtjänst AB
Peppes Bygg i Vittsjö AB,5568510365,2,55,Fernebrand; Ulf Peter,1,3,Peppes Bygg i Vittsjö AB
MNAB consult & trading AB,5590316161,2,68,Nilsson; Mats Lennart,1,1,MNAB consult & trading AB
Tomas Gustavsson konstruktioner Aktiebolag,5566279013,2,66,Gustafsson; Jan Tomas,3,0,Tungt murat och putsat byggande Ekonomisk förening|Moderna Tegelhus i Skåne AB|Tomas Gustavsson konstruktioner Aktiebolag
Rogers Elskåp & Montage AB,5569162711,2,43,Sjöholm; Lars Roger Vilhelm,2,3,Rogers Elskåp & Montage AB|Rogers El och Montage
B-in-Btech AB,5569643975,2,62,Nilsson; Sven Jonas Peter,1,0,B-in-Btech AB
Global VVSvision AB,5592060940,2,44,Angelevski; Romeo,6,3,RA Global Byggvision AB|Global VVSvision AB|Ares Förvaltning AB|Kämpinge fastigheter AB|RA Global Byggvision Holding AB
Sn Glas AB,5590354709,2,66,Sadiki; Sejbit,2,1,Sn Glas AB|S.N. Glasmästeri Handelsbolag
Teleservice & IT Support i Staffanstorp AB,5568609357,2,65,Jönsson; Lars Christer,1,2,Teleservice & IT Support i Staffanstorp AB
Kripers Bygg AB,5591549547,2,30,Persson; Per Emil Göran,6,0,Magnus Emil Bygg AB|Magnus Emil AB|Kripers Bygg AB|Kripers Bygg|Magnus Emil El AB|Magnus Emil Holding AB
TnS Electric AB,5592010747,3,51,Mølgaard Jensen; Søren Gert,1,1,TnS Electric AB
TnS Electric AB,5592010747,3,51,Kronkvist; Jan Tomas Kjell,2,0,TnS Electric AB|Riksbyggen Bostadsrättsförening Burlövshus nr 4
emma.h inredare Sverige AB,5591867014,2,38,Höglind; Emma Ethel Maria,1,1,emma.h inredare Sverige AB
Mats Lindström affärer i Lund AB,5562745967,2,66,Lindström; Mats Håkan,2,4,Mats Lindström affärer i Lund AB|Bredgatan arkitekter AB
Hjärre & Hjärre Aktiebolag,5565433850,3,63,Hjärre; Leif Herbert,1,0,Hjärre & Hjärre Aktiebolag
Kakel & Platt i Kristianstad Aktiebolag,5569625428,3,46,Orning; Hans Michael Edward,3,3,Midab Foods AB|Kakel & Platt i Kristianstad Aktiebolag|Kakel & Platt i Kristianstad Handelsbolag
High Montage Technology & Byggkonsult Sweden AB,5592056377,4,42,Cristea; Pavel Paul,1,4,High Montage Technology & Byggkonsult Sweden AB
High Montage Technology & Byggkonsult Sweden AB,5592056377,4,42,Cristea; Gabriel Florian,1,2,High Montage Technology & Byggkonsult Sweden AB
Låsteknik i Skåne AB,5592002538,3,43,Andersson; Stig Inge Kenneth,1,2,Låsteknik i Skåne AB
Låsteknik i Skåne AB,5592002538,3,43,Andersson; Ola Christoffer Wilhelm,1,2,Låsteknik i Skåne AB
Bureca Gruppen AB,5566950050,2,56,Alameri; Ali Abdulla,6,2,Bureca Proffsen AB|Bureca Bageriet AB|Bureca Vent AB|Bureca Gruppen AB|Oud Huset AB|Bureca Staden AB
1st Brandskydd Syd AB,5590150644,2,52,Brandt; Claes Jörgen Peter,1,0,1st Brandskydd Syd AB
BS fastighet och konsult AB,5591241137,3,49,Brandt; Cliff Bonnie Mikael,2,5,Sjöbo; Västergatan 61 fastighets AB|BS fastighet och konsult AB
BS fastighet och konsult AB,5591241137,3,49,Brandt; Sara,2,3,Sjöbo; Västergatan 61 fastighets AB|BS fastighet och konsult AB
Provisol i Sydsverige AB,5568557291,3,56,Sternheden; Kenth Niclas,3,0,Provisol i Sydsverige AB|Industri- och Bostadsfastigheter i Sydsverige AB|Isolerservice i Sydsverige Aktiebolag
Arkitektkontoret i Jonstorp Aktiebolag,5563968782,2,73,Nilsson; Uffe Ingvar,1,3,Arkitektkontoret i Jonstorp Aktiebolag
Bertil Ohlsson Mark och Underhåll AB,5567142962,2,59,Olsson; Stig Bertil,1,0,Bertil Ohlsson Mark och Underhåll AB
EG Lösullsisolering AB,5569116790,2,55,Livonne; Jan Niclas,3,5,EG Lösullsisolering AB|Tältkungen AB|Livonne konsulten AB
Skurups Värme & Sanitet AB,5590197900,2,37,Wesséus; Robin Richard,2,2,VS-Teknik Syd AB|Skurups Värme & Sanitet AB
Huldténs Schakt & Sprängning AB,5565617825,2,47,Huldtén; Bo Ronny Mikael,2,4,Ignucell AB|Huldténs Schakt & Sprängning AB
FirstFiber i Sverige AB,5569234726,2,61,Lindhe; Karl Niklas Verner,2,2,Northly Scandinavian Wall Art AB|FirstFiber i Sverige AB
Bjärröds Bygg AB,5566798525,2,47,Hansson; Nils Kristian Lars Jonny,2,1,Bjärröds Bygg AB|Jonny Hansson Lantbruk och Byggkonsult
Jadstens Bygg AB,5566808589,2,57,Jadsten; Dan Patrik,2,0,Jadstens Kennel AB|Jadstens Bygg AB
Vision Z Design AB,5591152391,2,30,Leo; Tor Kristoffer,1,1,Vision Z Design AB
xrum AB,5590724984,2,36,Dackheden; Emelie Maria,2,5,xrum AB|studio sueca AB
Svenska stallinredningar AB,5569407595,2,67,Bark; John Håkan,1,1,Svenska stallinredningar AB
Byggfiler i Sverige AB,5569485435,3,48,Bohlin; Karl Anders Lars,6,25,Byggcity Byggconsult AB|Lars Bohlin Byggkonsult AB|Solarsyd AB|KUBFAST AB|Byggfiler i Sverige AB|Nubes AB
CHARLOTTE LJUNG AB,5567139653,2,69,Ljung; Eva Charlotte,5,12,Green Furniture Concept AB|RPO Hospitality AB|Malmö Hotellinvest AB|CHARLOTTE LJUNG AB|Equal Equity AB
SF Entreprenad AB,5569647919,3,50,Boman; Johan Marcus,14,19,Skånska Fastigheter Syd Service AB|SF Entreprenad AB|Skånska FastighetsGruppen Holding AB|Skånska Guldmyntet AB|Hicomp AB|Skånska Toarp Gården AB|Skånska Bostäder i Genarp Holding AB|Bostadsrättsföreningen Innerstaden|Skånska Guldmyntet 2020 AB|Bostadsrättsföreningen Guldmyntet i Genarp|Skånska Bostäder i Genarp AB|Skånska Investment Holding AB|VillaHåslöv AB|John Doe Investments Holding AB
Elexperten Öresund AB,5591690713,2,29,Orhan; Gökhan,1,1,Elexperten Öresund AB
Golv och Bad i Svedala AB,5590289483,2,72,Holmgren; Nils-Erik Axel,2,4,Golv och Bad i Svedala AB|Svedala Golv & Bad
JS Arkitektkontor AB,5565942132,2,61,Sandberg; Carl Johan,11,30,Noxys Invest AB|Pegubijo AB|Dansören 3 AB|JS Arkitektkontor AB|CJS Holding AB|Pegubijo Invest AB|Delborn & Preisler AB|CJS Bjärred AB|Drilletten Aktiebolag|MedCardApps Aktiebolag|E & G Sandberg Handelsbolag
Scandinavian Construction & Management AB,5592197916,4,28,Lundgren; Jonas Nils-Göran,1,2,Scandinavian Construction & Management AB
Mellanrum AB,5566250147,2,56,Göransson; Lars Christer,2,3,Mellanrum AB|Landskapsarkitekt Christer Göransson
Fastighetsbolaget Stenöre AB,5560815143,3,73,Hägg; Bertil Christer,2,9,Bertil Hägg Byggkonsult AB|Fastighetsbolaget Stenöre AB
Byggkonsult Jimmy Sköld AB,5591478804,2,44,Sköld; Lennart Jimmy,1,0,Byggkonsult Jimmy Sköld AB
HerceBygg AB,5569365900,2,45,Hadzic; Ahmed,1,2,HerceBygg AB
cecilia höglund AB,5568473762,3,47,Höglund; Cecilia Linnéa Elisabeth,1,3,cecilia höglund AB
cecilia höglund AB,5568473762,3,47,Dicko; Ismaila Cédric,1,0,cecilia höglund AB
Gortek Aktiebolag,5563524023,2,62,Davidson; Bo Göran,2,0,Epafi AB|Gortek Aktiebolag
TEPTAR AB,5569629123,2,47,Lepiev; Zelimkhan,2,1,Amalia AB|TEPTAR AB
Gudmundson Byggråd AB,5568046931,2,54,Gudmundsson; Nils Olof,1,1,Gudmundson Byggråd AB
Fagerströms Måleri AB,5590771506,2,42,Fagerström; Bo Rickard Lorentz,1,1,Fagerströms Måleri AB
Bygg & Markentreprenad i Skåne AB,5591561401,2,47,Larsson; Hans Petter,4,1,Bygg & Markentreprenad i Löddeköpinge AB|Bygg & Markentreprenad i Skåne AB|KarabyStugor AB
Ernst & Borg Arkitektur AB,5568492325,3,39,Borg; Karl Johan,1,2,Ernst & Borg Arkitektur AB
Ernst & Borg Arkitektur AB,5568492325,3,39,Ernstsson; Johan Erik Robin,2,3,She Was Such a Good Horse AB|Ernst & Borg Arkitektur AB
Fervidus Aktiebolag,5591840029,2,56,Johansson; Håkan Arvid,1,3,Fervidus Aktiebolag
HML Kakel & Bygg i Malmö AB,5569563967,2,58,Leskelä; Heikki Mikael,1,2,HML Kakel & Bygg i Malmö AB
RVL Gruppen AB,5591192108,2,37,Norman; Karl Roy,1,0,RVL Gruppen AB
Niklas o Tommys Bygg o Betong AB,5568048390,2,29,Modig; Niklas Åke,1,0,Niklas o Tommys Bygg o Betong AB
Wallgren Sågning AB,5591762892,4,46,Nunez Wallgren; Pamela Paulina,4,3,Wallgren Arkitekter AB|Wallgren Sågning AB|Jepawa AB|ArchFinch AB
MIGAB Relining AB,5564272572,2,34,Martinsson; Nils-Johan Daniel,2,5,MIGAB Relining AB|Migab relining
KWARK AB,5568591100,3,77,Wall; Lars Erik Krister,1,7,KWARK AB
KI Work creatörerna AB,5566740279,2,68,Wellind; Kristina Maria,1,4,KI Work creatörerna AB
Puttes Service & Måleri i Åhus AB,5569577199,2,48,Jelander; Mattias,1,1,Puttes Service & Måleri i Åhus AB
Studio Architect & Interior AB,5569411399,2,45,Lantz Niklasson; Anna Margot Karin,2,0,Studio Architect & Interior AB|Nordic Retail Management AB
Gradimo Fastighets AB,5567850382,2,45,Persic; Ivan Danijel,4,6,INP i Staffanstorp AB|Gradimo Fastighets AB|Miles Ahead AB|MEID Persic AB
Wefa Projektutveckling AB,5563432987,2,70,Wemnér; Ingrid Agneta Cecilia,1,0,Wefa Projektutveckling AB
DS Säkerhet AB,5569819930,2,60,Sundqvist; Dan Anders,1,2,DS Säkerhet AB
Tidlösagård Snickeri och Byggnadsvård AB,5591785794,3,55,Block; Janet Maria,1,0,Tidlösagård Snickeri och Byggnadsvård AB
Morvi AB,5590707179,4,50,Morand; Lars Henrik,5,9,H Morand Bygg AB|Morvi AB|Morvi Holding AB|H Morand Holding AB
Morvi AB,5590707179,4,50,Thuné; Kjell Oscar,5,14,VICLIN AB|Morvi AB|OSPE Byggservice|Morvi Holding AB|Viclin Holding AB
Göran Holm arkitektkontor AB,5565826624,2,69,Holm; Göran Thord,2,1,GÖRAN HOLM ARKITEKTKONTOR|Göran Holm arkitektkontor AB
Projekt- och fastighetspartner Syd AB,5569840274,2,71,Engström; Gullbritt Yvonne,1,0,Projekt- och fastighetspartner Syd AB
Vilja Entreprenad AB,5567605208,2,66,Nordbeck; Sven Anders Torbjörn,1,4,Vilja Entreprenad AB
Fam Lundahls Aktiebolag,5591044952,2,33,Olsson Lundahl; Karl Robin John,1,6,Fam Lundahls Aktiebolag
Celui Bygg AB,5564782190,2,48,Karlsson; Lars Bernhard,1,2,Celui Bygg AB
Bullerplank Entreprenad i Helsingborg AB,5566982830,2,63,Modig; Bo Tony,2,19,Bullerplank Entreprenad i Helsingborg AB|Markarbete i Norden Aktiebolag
Everöds Rör Aktiebolag,5592107865,2,56,Bottolfsen; Kristoffer,3,19,Everöds Rör Aktiebolag|Everöds Bygg Aktiebolag|Nyker Holding AB
SG Service Gruppen AB,5591362784,3,45,Svensson; Måns Ingeman Jimmy,2,3,SG Service Gruppen AB|CG Consulting
Amin VVS AB,5590824552,2,42,Nuredini; Vebi,2,0,Amin VVS AB|Amin VVS
Ergoklima i Tygelsjö AB,5562837129,2,74,af Ekenstam; Bo Axel Sigvard,1,3,Ergoklima i Tygelsjö AB
Gunn's Bygg & Fastighets AB,5592093040,4,48,Gunn; Jan Fredrik Vilhelm,1,1,Gunn's Bygg & Fastighets AB
GMP Bygg & Renovering AB,5569384547,3,57,Frederiksen; Mats Per-Arne,11,6,AMN Bygg o Konsult AB|VAPEX IMPORT & EXPORT HANDELSBOLAG|Vapex Import och Export Aktiebolag|Näsets Video Aktiebolag|Tommy Davidovic AB|GMP Bygg & Renovering AB|LJF Konsult|ProFre Import & Export AB|Efexia Sweden Capital Partners AB|Caprio Hårklinik AB|Health Bonus Consultants AB
Smèns Kraft AB,5591955298,2,35,Nilsson Kraft; Nicklas Mattias,1,1,Smèns Kraft AB
I Huset Besiktning Sverige AB,5567487383,2,47,Brüggemann; Petra Lie,2,2,Pierre RM Invest AB|I Huset Besiktning Sverige AB
Mark och VA Teknik i Sverige AB,5569195778,3,63,Söderlund; Lars Göran,2,1,Söderlund Ventures AB|Mark och VA Teknik i Sverige AB
LBI Rörtjänst AB,5591344659,2,39,Kazic; Smajo,2,0,LBI Rörtjänst AB|Stiliga herrar
Höörs Åkeri & Schakt Aktiebolag,5560707191,3,48,Ericsson; Bruno Anders Bertil,5,4,Höörs Leasing & Transport Aktiebolag|Höörs Leasing & Trading Aktiebolag|Höörs Åkeri & Schakt Aktiebolag|BERIX MÄKLAR O REDOVISNINGSBYRÅ|Håkan Andersson Aktiebolag
Melitho AB (publ),5563687929,2,58,Melin; Sven Thomas,13,137,Auragen Realty AB (publ)|Melimark AB|Melitho AB (publ)|Bostadsrättsföreningen Thalia 15|Bostadsrättsföreningen Sommarhagen 5|Bostadsrättsföreningen Prins Carlsgatan 12        i Höganäs|Bostadsrättsföreningen Fikonet 8|Bostadsrättsföreningen Nässlan 5|Bostadsrättsföreningen Skeppet 8|Bostadsrättsföreningen Hantverkaren 11|Bostadsrättsföreningen Ärlan 14 i Helsingborg|Bostadsrättsföreningen Fakiren i Höganäs|Bostadsrättsföreningen Falken 2 i Helsingborg
Nordisk Byggledning AB,5590286109,2,43,Czajkowski; Dominik,5,6,Intelvita AB|JD i Skåne AB|Nordisk Byggledning AB|Premago AB|Ideella föreningen Malmö Ishockey Klubb med firma Malmö Ishockey Klubb
Branded e - commerce Nordic AB,5568321250,2,50,Ljungmark; Lena Elisabeth,1,4,Branded e - commerce Nordic AB
Lilla Kungsgården i Skåne AB,5561289918,2,67,Jakobsen; Jens Ove,1,4,Lilla Kungsgården i Skåne AB
Montage & Arbetskraft Syd AB,5592062490,2,34,Haouari; Ahmed,3,4,Montage & Arbetskraft Syd AB|Din Drömvilla Sverige AB|Träna 24 AB
